epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604156856268,2020-10-31T11:07:36.268,0.000,0.316,0.929,0.139
1604156856278,2020-10-31T11:07:36.278,0.010,0.315,0.940,0.140
1604156856288,2020-10-31T11:07:36.288,0.020,0.305,0.941,0.140
1604156856298,2020-10-31T11:07:36.298,0.030,0.300,0.942,0.147
1604156856308,2020-10-31T11:07:36.308,0.040,0.298,0.931,0.150
1604156856318,2020-10-31T11:07:36.318,0.050,0.284,0.938,0.147
1604156856328,2020-10-31T11:07:36.328,0.060,0.276,0.951,0.146
1604156856338,2020-10-31T11:07:36.338,0.070,0.273,0.940,0.150
1604156856348,2020-10-31T11:07:36.348,0.080,0.269,0.931,0.150
1604156856358,2020-10-31T11:07:36.358,0.090,0.262,0.928,0.155
1604156856368,2020-10-31T11:07:36.368,0.100,0.252,0.924,0.160
1604156856378,2020-10-31T11:07:36.378,0.110,0.248,0.921,0.163
1604156856388,2020-10-31T11:07:36.388,0.120,0.242,0.920,0.162
1604156856398,2020-10-31T11:07:36.398,0.130,0.244,0.917,0.167
1604156856408,2020-10-31T11:07:36.408,0.140,0.240,0.912,0.171
1604156856418,2020-10-31T11:07:36.418,0.150,0.235,0.912,0.170
1604156856428,2020-10-31T11:07:36.428,0.160,0.233,0.912,0.171
1604156856438,2020-10-31T11:07:36.438,0.170,0.229,0.913,0.169
1604156856448,2020-10-31T11:07:36.448,0.180,0.228,0.920,0.169
1604156856458,2020-10-31T11:07:36.458,0.190,0.225,0.931,0.166
1604156856468,2020-10-31T11:07:36.468,0.200,0.216,0.925,0.166
1604156856478,2020-10-31T11:07:36.478,0.210,0.223,0.908,0.166
1604156856488,2020-10-31T11:07:36.488,0.220,0.234,0.894,0.158
1604156856498,2020-10-31T11:07:36.498,0.230,0.234,0.889,0.153
1604156856508,2020-10-31T11:07:36.508,0.240,0.240,0.885,0.149
1604156856518,2020-10-31T11:07:36.518,0.250,0.244,0.883,0.140
1604156856528,2020-10-31T11:07:36.528,0.260,0.241,0.884,0.131
1604156856538,2020-10-31T11:07:36.538,0.270,0.246,0.885,0.125
1604156856548,2020-10-31T11:07:36.548,0.280,0.250,0.883,0.111
1604156856558,2020-10-31T11:07:36.558,0.290,0.252,0.879,0.104
1604156856568,2020-10-31T11:07:36.568,0.300,0.253,0.869,0.099
1604156856578,2020-10-31T11:07:36.578,0.310,0.253,0.857,0.096
1604156856588,2020-10-31T11:07:36.588,0.320,0.264,0.843,0.088
1604156856598,2020-10-31T11:07:36.598,0.330,0.281,0.829,0.083
1604156856608,2020-10-31T11:07:36.608,0.340,0.289,0.820,0.076
1604156856618,2020-10-31T11:07:36.618,0.350,0.298,0.812,0.070
1604156856628,2020-10-31T11:07:36.628,0.360,0.305,0.799,0.066
1604156856638,2020-10-31T11:07:36.638,0.370,0.305,0.779,0.053
1604156856648,2020-10-31T11:07:36.648,0.380,0.308,0.762,0.045
1604156856658,2020-10-31T11:07:36.658,0.390,0.315,0.757,0.042
1604156856668,2020-10-31T11:07:36.668,0.400,0.333,0.770,0.035
1604156856678,2020-10-31T11:07:36.678,0.410,0.353,0.779,0.031
1604156856688,2020-10-31T11:07:36.688,0.420,0.369,0.758,0.036
1604156856698,2020-10-31T11:07:36.698,0.430,0.382,0.731,0.034
1604156856708,2020-10-31T11:07:36.708,0.440,0.387,0.712,0.030
1604156856718,2020-10-31T11:07:36.718,0.450,0.379,0.696,0.033
1604156856728,2020-10-31T11:07:36.728,0.460,0.359,0.674,0.040
1604156856738,2020-10-31T11:07:36.738,0.470,0.348,0.639,0.059
1604156856748,2020-10-31T11:07:36.748,0.480,0.346,0.601,0.072
1604156856758,2020-10-31T11:07:36.758,0.490,0.354,0.565,0.070
1604156856768,2020-10-31T11:07:36.768,0.500,0.376,0.544,0.068
1604156856778,2020-10-31T11:07:36.778,0.510,0.397,0.543,0.078
1604156856788,2020-10-31T11:07:36.788,0.520,0.410,0.526,0.085
1604156856798,2020-10-31T11:07:36.798,0.530,0.401,0.518,0.077
1604156856808,2020-10-31T11:07:36.808,0.540,0.369,0.542,0.063
1604156856818,2020-10-31T11:07:36.818,0.550,0.372,0.545,0.058
1604156856828,2020-10-31T11:07:36.828,0.560,0.421,0.495,0.070
1604156856838,2020-10-31T11:07:36.838,0.570,0.436,0.479,0.064
1604156856848,2020-10-31T11:07:36.848,0.580,0.477,0.511,0.059
1604156856858,2020-10-31T11:07:36.858,0.590,0.550,0.500,0.068
1604156856868,2020-10-31T11:07:36.868,0.600,0.582,0.443,0.070
1604156856878,2020-10-31T11:07:36.878,0.610,0.558,0.441,0.075
1604156856888,2020-10-31T11:07:36.888,0.620,0.521,0.489,0.087
1604156856898,2020-10-31T11:07:36.898,0.630,0.514,0.513,0.093
1604156856908,2020-10-31T11:07:36.908,0.640,0.555,0.450,0.088
1604156856918,2020-10-31T11:07:36.918,0.650,0.614,0.396,0.075
1604156856928,2020-10-31T11:07:36.928,0.660,0.642,0.425,0.056
1604156856938,2020-10-31T11:07:36.938,0.670,0.731,0.413,0.061
1604156856948,2020-10-31T11:07:36.948,0.680,0.863,0.366,0.074
1604156856958,2020-10-31T11:07:36.958,0.690,0.919,0.342,0.066
1604156856968,2020-10-31T11:07:36.968,0.700,0.890,0.367,0.070
1604156856978,2020-10-31T11:07:36.978,0.710,0.820,0.431,0.097
1604156856988,2020-10-31T11:07:36.988,0.720,0.728,0.521,0.133
1604156856998,2020-10-31T11:07:36.998,0.730,0.678,0.600,0.178
1604156857008,2020-10-31T11:07:37.008,0.740,0.671,0.620,0.200
1604156857018,2020-10-31T11:07:37.018,0.750,0.667,0.648,0.166
1604156857028,2020-10-31T11:07:37.028,0.760,0.667,0.703,0.146
1604156857038,2020-10-31T11:07:37.038,0.770,0.710,0.708,0.166
1604156857048,2020-10-31T11:07:37.048,0.780,0.761,0.597,0.172
1604156857058,2020-10-31T11:07:37.058,0.790,0.793,0.463,0.150
1604156857068,2020-10-31T11:07:37.068,0.800,0.802,0.420,0.134
1604156857078,2020-10-31T11:07:37.078,0.810,0.818,0.433,0.128
1604156857088,2020-10-31T11:07:37.088,0.820,0.843,0.458,0.108
1604156857098,2020-10-31T11:07:37.098,0.830,0.868,0.501,0.097
1604156857108,2020-10-31T11:07:37.108,0.840,0.887,0.556,0.101
1604156857118,2020-10-31T11:07:37.118,0.850,0.885,0.590,0.100
1604156857128,2020-10-31T11:07:37.128,0.860,0.884,0.583,0.104
1604156857138,2020-10-31T11:07:37.138,0.870,0.901,0.563,0.109
1604156857148,2020-10-31T11:07:37.148,0.880,0.893,0.546,0.102
1604156857158,2020-10-31T11:07:37.158,0.890,0.894,0.536,0.104
1604156857168,2020-10-31T11:07:37.168,0.900,0.913,0.543,0.095
1604156857178,2020-10-31T11:07:37.178,0.910,0.927,0.545,0.077
1604156857188,2020-10-31T11:07:37.188,0.920,0.939,0.542,0.076
1604156857198,2020-10-31T11:07:37.198,0.930,0.931,0.557,0.080
1604156857208,2020-10-31T11:07:37.208,0.940,0.911,0.594,0.093
1604156857218,2020-10-31T11:07:37.218,0.950,0.898,0.631,0.118
1604156857228,2020-10-31T11:07:37.228,0.960,0.882,0.645,0.125
1604156857238,2020-10-31T11:07:37.238,0.970,0.880,0.649,0.118
1604156857248,2020-10-31T11:07:37.248,0.980,0.905,0.640,0.117
1604156857258,2020-10-31T11:07:37.258,0.990,0.923,0.624,0.114
1604156857268,2020-10-31T11:07:37.268,1.000,0.918,0.624,0.104
1604156857278,2020-10-31T11:07:37.278,1.010,0.931,0.624,0.121
1604156857288,2020-10-31T11:07:37.288,1.020,0.942,0.608,0.126
1604156857298,2020-10-31T11:07:37.298,1.030,0.960,0.598,0.117
1604156857308,2020-10-31T11:07:37.308,1.040,1.003,0.591,0.107
1604156857318,2020-10-31T11:07:37.318,1.050,1.047,0.580,0.093
1604156857328,2020-10-31T11:07:37.328,1.060,1.042,0.586,0.097
1604156857338,2020-10-31T11:07:37.338,1.070,0.999,0.628,0.118
1604156857348,2020-10-31T11:07:37.348,1.080,0.996,0.675,0.140
1604156857358,2020-10-31T11:07:37.358,1.090,1.035,0.683,0.111
1604156857368,2020-10-31T11:07:37.368,1.100,1.081,0.704,0.063
1604156857378,2020-10-31T11:07:37.378,1.110,1.109,0.718,0.047
1604156857388,2020-10-31T11:07:37.388,1.120,1.121,0.712,0.055
1604156857398,2020-10-31T11:07:37.398,1.130,1.122,0.690,0.082
1604156857408,2020-10-31T11:07:37.408,1.140,1.114,0.666,0.111
1604156857418,2020-10-31T11:07:37.418,1.150,1.107,0.658,0.131
1604156857428,2020-10-31T11:07:37.428,1.160,1.099,0.678,0.132
1604156857438,2020-10-31T11:07:37.438,1.170,1.085,0.738,0.123
1604156857448,2020-10-31T11:07:37.448,1.180,1.060,0.784,0.119
1604156857458,2020-10-31T11:07:37.458,1.190,1.044,0.770,0.153
1604156857468,2020-10-31T11:07:37.468,1.200,1.042,0.721,0.196
1604156857478,2020-10-31T11:07:37.478,1.210,1.057,0.678,0.192
1604156857488,2020-10-31T11:07:37.488,1.220,1.047,0.662,0.167
1604156857498,2020-10-31T11:07:37.498,1.230,1.019,0.655,0.173
1604156857508,2020-10-31T11:07:37.508,1.240,0.987,0.618,0.188
1604156857518,2020-10-31T11:07:37.518,1.250,0.958,0.591,0.185
1604156857528,2020-10-31T11:07:37.528,1.260,0.929,0.595,0.177
1604156857538,2020-10-31T11:07:37.538,1.270,0.916,0.598,0.175
1604156857548,2020-10-31T11:07:37.548,1.280,0.919,0.596,0.154
1604156857558,2020-10-31T11:07:37.558,1.290,0.945,0.594,0.124
1604156857568,2020-10-31T11:07:37.568,1.300,0.968,0.596,0.104
1604156857578,2020-10-31T11:07:37.578,1.310,0.979,0.597,0.100
1604156857588,2020-10-31T11:07:37.588,1.320,0.986,0.608,0.098
1604156857598,2020-10-31T11:07:37.598,1.330,0.986,0.630,0.098
1604156857608,2020-10-31T11:07:37.608,1.340,0.991,0.632,0.112
1604156857618,2020-10-31T11:07:37.618,1.350,0.995,0.625,0.122
1604156857628,2020-10-31T11:07:37.628,1.360,1.001,0.631,0.134
1604156857638,2020-10-31T11:07:37.638,1.370,1.016,0.651,0.132
1604156857648,2020-10-31T11:07:37.648,1.380,1.021,0.674,0.133
1604156857658,2020-10-31T11:07:37.658,1.390,1.022,0.680,0.143
1604156857668,2020-10-31T11:07:37.668,1.400,1.027,0.674,0.155
1604156857678,2020-10-31T11:07:37.678,1.410,1.035,0.673,0.160
1604156857688,2020-10-31T11:07:37.688,1.420,1.021,0.682,0.163
1604156857698,2020-10-31T11:07:37.698,1.430,1.000,0.688,0.178
1604156857708,2020-10-31T11:07:37.708,1.440,1.003,0.687,0.180
