epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604156642132,2020-10-31T11:04:02.132,0.000,0.083,0.988,0.096
1604156642142,2020-10-31T11:04:02.142,0.010,0.091,0.995,0.095
1604156642152,2020-10-31T11:04:02.152,0.020,0.098,0.979,0.098
1604156642162,2020-10-31T11:04:02.162,0.030,0.099,0.972,0.100
1604156642172,2020-10-31T11:04:02.172,0.040,0.104,0.979,0.095
1604156642182,2020-10-31T11:04:02.182,0.050,0.116,0.979,0.090
1604156642192,2020-10-31T11:04:02.192,0.060,0.127,0.974,0.094
1604156642202,2020-10-31T11:04:02.202,0.070,0.136,0.973,0.094
1604156642212,2020-10-31T11:04:02.212,0.080,0.140,0.973,0.095
1604156642222,2020-10-31T11:04:02.222,0.090,0.147,0.973,0.094
1604156642232,2020-10-31T11:04:02.232,0.100,0.151,0.975,0.099
1604156642242,2020-10-31T11:04:02.242,0.110,0.151,0.975,0.100
1604156642252,2020-10-31T11:04:02.252,0.120,0.147,0.971,0.102
1604156642262,2020-10-31T11:04:02.262,0.130,0.143,0.973,0.109
1604156642272,2020-10-31T11:04:02.272,0.140,0.138,0.965,0.114
1604156642282,2020-10-31T11:04:02.282,0.150,0.130,0.957,0.121
1604156642292,2020-10-31T11:04:02.292,0.160,0.135,0.947,0.127
1604156642302,2020-10-31T11:04:02.302,0.170,0.132,0.936,0.130
1604156642312,2020-10-31T11:04:02.312,0.180,0.124,0.930,0.134
1604156642322,2020-10-31T11:04:02.322,0.190,0.127,0.925,0.136
1604156642332,2020-10-31T11:04:02.332,0.200,0.129,0.923,0.141
1604156642342,2020-10-31T11:04:02.342,0.210,0.135,0.921,0.139
1604156642352,2020-10-31T11:04:02.352,0.220,0.136,0.906,0.141
1604156642362,2020-10-31T11:04:02.362,0.230,0.137,0.894,0.140
1604156642372,2020-10-31T11:04:02.372,0.240,0.135,0.900,0.136
1604156642382,2020-10-31T11:04:02.382,0.250,0.141,0.912,0.135
1604156642392,2020-10-31T11:04:02.392,0.260,0.154,0.920,0.129
1604156642402,2020-10-31T11:04:02.402,0.270,0.175,0.913,0.129
1604156642412,2020-10-31T11:04:02.412,0.280,0.188,0.895,0.127
1604156642422,2020-10-31T11:04:02.422,0.290,0.195,0.891,0.124
1604156642432,2020-10-31T11:04:02.432,0.300,0.207,0.894,0.124
1604156642442,2020-10-31T11:04:02.442,0.310,0.215,0.879,0.123
1604156642452,2020-10-31T11:04:02.452,0.320,0.223,0.877,0.121
1604156642462,2020-10-31T11:04:02.462,0.330,0.229,0.889,0.126
1604156642472,2020-10-31T11:04:02.472,0.340,0.238,0.897,0.127
1604156642482,2020-10-31T11:04:02.482,0.350,0.246,0.905,0.129
1604156642492,2020-10-31T11:04:02.492,0.360,0.256,0.911,0.123
1604156642502,2020-10-31T11:04:02.502,0.370,0.262,0.916,0.116
1604156642512,2020-10-31T11:04:02.512,0.380,0.271,0.910,0.115
1604156642522,2020-10-31T11:04:02.522,0.390,0.279,0.900,0.116
1604156642532,2020-10-31T11:04:02.532,0.400,0.292,0.894,0.122
1604156642542,2020-10-31T11:04:02.542,0.410,0.318,0.880,0.127
1604156642552,2020-10-31T11:04:02.552,0.420,0.344,0.876,0.132
1604156642562,2020-10-31T11:04:02.562,0.430,0.362,0.888,0.134
1604156642572,2020-10-31T11:04:02.572,0.440,0.374,0.901,0.128
1604156642582,2020-10-31T11:04:02.582,0.450,0.387,0.903,0.129
1604156642592,2020-10-31T11:04:02.592,0.460,0.396,0.892,0.133
1604156642602,2020-10-31T11:04:02.602,0.470,0.397,0.876,0.139
1604156642612,2020-10-31T11:04:02.612,0.480,0.391,0.866,0.138
1604156642622,2020-10-31T11:04:02.622,0.490,0.385,0.858,0.137
1604156642632,2020-10-31T11:04:02.632,0.500,0.375,0.861,0.137
1604156642642,2020-10-31T11:04:02.642,0.510,0.364,0.867,0.140
1604156642652,2020-10-31T11:04:02.652,0.520,0.356,0.856,0.143
1604156642662,2020-10-31T11:04:02.662,0.530,0.359,0.831,0.146
1604156642672,2020-10-31T11:04:02.672,0.540,0.352,0.816,0.148
1604156642682,2020-10-31T11:04:02.682,0.550,0.342,0.816,0.139
1604156642692,2020-10-31T11:04:02.692,0.560,0.332,0.815,0.108
1604156642702,2020-10-31T11:04:02.702,0.570,0.333,0.813,0.083
