epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627843920280,2021-08-01T14:52:00.280,0.000,-0.265,0.906,-0.226
1627843920290,2021-08-01T14:52:00.290,0.010,-0.271,0.915,-0.230
1627843920300,2021-08-01T14:52:00.300,0.020,-0.268,0.912,-0.229
1627843920310,2021-08-01T14:52:00.310,0.030,-0.266,0.912,-0.229
1627843920320,2021-08-01T14:52:00.320,0.040,-0.267,0.907,-0.226
1627843920330,2021-08-01T14:52:00.330,0.050,-0.270,0.906,-0.227
1627843920340,2021-08-01T14:52:00.340,0.060,-0.270,0.909,-0.224
1627843920350,2021-08-01T14:52:00.350,0.070,-0.271,0.907,-0.226
1627843920360,2021-08-01T14:52:00.360,0.080,-0.275,0.907,-0.229
1627843920370,2021-08-01T14:52:00.370,0.090,-0.275,0.909,-0.229
1627843920380,2021-08-01T14:52:00.380,0.100,-0.273,0.913,-0.232
1627843920390,2021-08-01T14:52:00.390,0.110,-0.272,0.909,-0.230
1627843920400,2021-08-01T14:52:00.400,0.120,-0.272,0.907,-0.230
1627843920410,2021-08-01T14:52:00.410,0.130,-0.273,0.907,-0.228
1627843920420,2021-08-01T14:52:00.420,0.140,-0.271,0.911,-0.230
1627843920430,2021-08-01T14:52:00.430,0.150,-0.268,0.910,-0.229
1627843920440,2021-08-01T14:52:00.440,0.160,-0.271,0.909,-0.230
1627843920450,2021-08-01T14:52:00.450,0.170,-0.271,0.908,-0.227
1627843920460,2021-08-01T14:52:00.460,0.180,-0.268,0.909,-0.229
1627843920470,2021-08-01T14:52:00.470,0.190,-0.265,0.913,-0.231
1627843920480,2021-08-01T14:52:00.480,0.200,-0.266,0.910,-0.234
1627843920490,2021-08-01T14:52:00.490,0.210,-0.266,0.910,-0.233
1627843920500,2021-08-01T14:52:00.500,0.220,-0.268,0.913,-0.232
1627843920510,2021-08-01T14:52:00.510,0.230,-0.268,0.907,-0.229
1627843920520,2021-08-01T14:52:00.520,0.240,-0.271,0.908,-0.232
1627843920530,2021-08-01T14:52:00.530,0.250,-0.271,0.912,-0.234
1627843920540,2021-08-01T14:52:00.540,0.260,-0.269,0.910,-0.232
1627843920550,2021-08-01T14:52:00.550,0.270,-0.274,0.909,-0.232
1627843920560,2021-08-01T14:52:00.560,0.280,-0.273,0.907,-0.230
1627843920570,2021-08-01T14:52:00.570,0.290,-0.271,0.906,-0.230
1627843920580,2021-08-01T14:52:00.580,0.300,-0.274,0.908,-0.231
1627843920590,2021-08-01T14:52:00.590,0.310,-0.275,0.909,-0.229
1627843920600,2021-08-01T14:52:00.600,0.320,-0.273,0.908,-0.227
1627843920610,2021-08-01T14:52:00.610,0.330,-0.273,0.909,-0.229
1627843920620,2021-08-01T14:52:00.620,0.340,-0.273,0.911,-0.231
1627843920630,2021-08-01T14:52:00.630,0.350,-0.271,0.909,-0.228
1627843920640,2021-08-01T14:52:00.640,0.360,-0.272,0.909,-0.231
1627843920650,2021-08-01T14:52:00.650,0.370,-0.270,0.908,-0.232
1627843920660,2021-08-01T14:52:00.660,0.380,-0.273,0.907,-0.228
1627843920670,2021-08-01T14:52:00.670,0.390,-0.270,0.909,-0.227
1627843920680,2021-08-01T14:52:00.680,0.400,-0.268,0.911,-0.232
1627843920690,2021-08-01T14:52:00.690,0.410,-0.269,0.913,-0.229
1627843920700,2021-08-01T14:52:00.700,0.420,-0.269,0.914,-0.232
1627843920710,2021-08-01T14:52:00.710,0.430,-0.272,0.914,-0.232
1627843920720,2021-08-01T14:52:00.720,0.440,-0.271,0.911,-0.230
1627843920730,2021-08-01T14:52:00.730,0.450,-0.270,0.909,-0.231
1627843920740,2021-08-01T14:52:00.740,0.460,-0.272,0.910,-0.230
1627843920750,2021-08-01T14:52:00.750,0.470,-0.269,0.911,-0.229
1627843920760,2021-08-01T14:52:00.760,0.480,-0.268,0.906,-0.229
1627843920770,2021-08-01T14:52:00.770,0.490,-0.269,0.903,-0.229
1627843920780,2021-08-01T14:52:00.780,0.500,-0.271,0.903,-0.230
1627843920790,2021-08-01T14:52:00.790,0.510,-0.276,0.910,-0.231
1627843920800,2021-08-01T14:52:00.800,0.520,-0.275,0.916,-0.233
1627843920810,2021-08-01T14:52:00.810,0.530,-0.274,0.914,-0.232
1627843920820,2021-08-01T14:52:00.820,0.540,-0.274,0.915,-0.232
1627843920830,2021-08-01T14:52:00.830,0.550,-0.277,0.912,-0.230
1627843920840,2021-08-01T14:52:00.840,0.560,-0.274,0.909,-0.233
1627843920850,2021-08-01T14:52:00.850,0.570,-0.271,0.907,-0.233
1627843920860,2021-08-01T14:52:00.860,0.580,-0.273,0.905,-0.235
1627843920870,2021-08-01T14:52:00.870,0.590,-0.271,0.905,-0.234
1627843920880,2021-08-01T14:52:00.880,0.600,-0.271,0.905,-0.232
1627843920890,2021-08-01T14:52:00.890,0.610,-0.273,0.907,-0.232
1627843920900,2021-08-01T14:52:00.900,0.620,-0.272,0.910,-0.232
1627843920910,2021-08-01T14:52:00.910,0.630,-0.271,0.909,-0.229
1627843920920,2021-08-01T14:52:00.920,0.640,-0.273,0.911,-0.231
1627843920930,2021-08-01T14:52:00.930,0.650,-0.271,0.913,-0.232
1627843920940,2021-08-01T14:52:00.940,0.660,-0.267,0.910,-0.230
1627843920950,2021-08-01T14:52:00.950,0.670,-0.266,0.907,-0.228
1627843920960,2021-08-01T14:52:00.960,0.680,-0.265,0.909,-0.228
1627843920970,2021-08-01T14:52:00.970,0.690,-0.266,0.909,-0.230
1627843920980,2021-08-01T14:52:00.980,0.700,-0.271,0.911,-0.229
1627843920990,2021-08-01T14:52:00.990,0.710,-0.268,0.911,-0.228
1627843921000,2021-08-01T14:52:01.000,0.720,-0.269,0.912,-0.230
1627843921010,2021-08-01T14:52:01.010,0.730,-0.269,0.913,-0.229
1627843921020,2021-08-01T14:52:01.020,0.740,-0.271,0.910,-0.227
1627843921030,2021-08-01T14:52:01.030,0.750,-0.273,0.909,-0.229
1627843921040,2021-08-01T14:52:01.040,0.760,-0.275,0.908,-0.230
