epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627843312881,2021-08-01T14:41:52.881,0.000,0.389,0.660,-0.511
1627843312891,2021-08-01T14:41:52.891,0.010,0.392,0.666,-0.516
1627843312901,2021-08-01T14:41:52.901,0.020,0.391,0.668,-0.513
1627843312911,2021-08-01T14:41:52.911,0.030,0.396,0.668,-0.512
1627843312921,2021-08-01T14:41:52.921,0.040,0.400,0.666,-0.514
1627843312931,2021-08-01T14:41:52.931,0.050,0.396,0.660,-0.509
1627843312941,2021-08-01T14:41:52.941,0.060,0.391,0.654,-0.508
1627843312951,2021-08-01T14:41:52.951,0.070,0.391,0.660,-0.508
1627843312961,2021-08-01T14:41:52.961,0.080,0.390,0.670,-0.512
1627843312971,2021-08-01T14:41:52.971,0.090,0.389,0.671,-0.512
1627843312981,2021-08-01T14:41:52.981,0.100,0.391,0.671,-0.511
1627843312991,2021-08-01T14:41:52.991,0.110,0.393,0.668,-0.509
1627843313001,2021-08-01T14:41:53.001,0.120,0.397,0.660,-0.508
1627843313011,2021-08-01T14:41:53.011,0.130,0.396,0.661,-0.507
1627843313021,2021-08-01T14:41:53.021,0.140,0.395,0.664,-0.506
1627843313031,2021-08-01T14:41:53.031,0.150,0.396,0.666,-0.507
1627843313041,2021-08-01T14:41:53.041,0.160,0.400,0.668,-0.507
1627843313051,2021-08-01T14:41:53.051,0.170,0.398,0.670,-0.507
1627843313061,2021-08-01T14:41:53.061,0.180,0.395,0.672,-0.508
1627843313071,2021-08-01T14:41:53.071,0.190,0.392,0.670,-0.507
1627843313081,2021-08-01T14:41:53.081,0.200,0.395,0.668,-0.508
1627843313091,2021-08-01T14:41:53.091,0.210,0.393,0.666,-0.507
1627843313101,2021-08-01T14:41:53.101,0.220,0.393,0.668,-0.507
1627843313111,2021-08-01T14:41:53.111,0.230,0.395,0.666,-0.506
1627843313121,2021-08-01T14:41:53.121,0.240,0.395,0.664,-0.505
1627843313131,2021-08-01T14:41:53.131,0.250,0.392,0.668,-0.507
1627843313141,2021-08-01T14:41:53.141,0.260,0.393,0.670,-0.506
1627843313151,2021-08-01T14:41:53.151,0.270,0.391,0.667,-0.512
1627843313161,2021-08-01T14:41:53.161,0.280,0.387,0.666,-0.508
1627843313171,2021-08-01T14:41:53.171,0.290,0.388,0.669,-0.509
1627843313181,2021-08-01T14:41:53.181,0.300,0.389,0.667,-0.509
1627843313191,2021-08-01T14:41:53.191,0.310,0.391,0.661,-0.508
1627843313201,2021-08-01T14:41:53.201,0.320,0.392,0.660,-0.509
1627843313211,2021-08-01T14:41:53.211,0.330,0.390,0.669,-0.511
1627843313221,2021-08-01T14:41:53.221,0.340,0.392,0.671,-0.511
1627843313231,2021-08-01T14:41:53.231,0.350,0.392,0.670,-0.512
1627843313241,2021-08-01T14:41:53.241,0.360,0.390,0.669,-0.507
1627843313251,2021-08-01T14:41:53.251,0.370,0.390,0.667,-0.509
1627843313261,2021-08-01T14:41:53.261,0.380,0.387,0.664,-0.509
1627843313271,2021-08-01T14:41:53.271,0.390,0.389,0.663,-0.508
1627843313281,2021-08-01T14:41:53.281,0.400,0.391,0.664,-0.509
1627843313291,2021-08-01T14:41:53.291,0.410,0.392,0.667,-0.511
1627843313301,2021-08-01T14:41:53.301,0.420,0.392,0.669,-0.510
1627843313311,2021-08-01T14:41:53.311,0.430,0.391,0.667,-0.508
1627843313321,2021-08-01T14:41:53.321,0.440,0.389,0.665,-0.509
1627843313331,2021-08-01T14:41:53.331,0.450,0.389,0.664,-0.507
