epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627843312889,2021-08-01T14:41:52.889,0.000,-1.524,-0.183,-0.122
1627843312899,2021-08-01T14:41:52.899,0.010,-1.951,-0.366,0.061
1627843312909,2021-08-01T14:41:52.909,0.020,-1.890,-0.488,0.183
1627843312919,2021-08-01T14:41:52.919,0.030,-2.195,-0.366,0.061
1627843312929,2021-08-01T14:41:52.929,0.040,-2.134,-0.366,-0.122
1627843312939,2021-08-01T14:41:52.939,0.050,-1.707,-0.488,-0.488
1627843312949,2021-08-01T14:41:52.949,0.060,-0.793,-0.488,-0.488
1627843312959,2021-08-01T14:41:52.959,0.070,-0.488,-0.549,-0.427
1627843312969,2021-08-01T14:41:52.969,0.080,-0.976,-0.610,-0.549
1627843312979,2021-08-01T14:41:52.979,0.090,-1.585,-0.671,-0.488
1627843312989,2021-08-01T14:41:52.989,0.100,-2.012,-0.671,-0.366
1627843312999,2021-08-01T14:41:52.999,0.110,-2.012,-0.549,-0.122
1627843313009,2021-08-01T14:41:53.009,0.120,-1.585,-0.488,0.061
1627843313019,2021-08-01T14:41:53.019,0.130,-1.220,-0.427,0.061
1627843313029,2021-08-01T14:41:53.029,0.140,-0.915,-0.366,0.122
1627843313039,2021-08-01T14:41:53.039,0.150,-0.732,-0.244,0.061
1627843313049,2021-08-01T14:41:53.049,0.160,-0.671,0.061,-0.122
1627843313059,2021-08-01T14:41:53.059,0.170,-0.854,0.061,-0.122
1627843313069,2021-08-01T14:41:53.069,0.180,-0.915,0.061,-0.366
1627843313079,2021-08-01T14:41:53.079,0.190,-0.915,0.122,-0.549
1627843313089,2021-08-01T14:41:53.089,0.200,-0.793,0.183,-0.610
1627843313099,2021-08-01T14:41:53.099,0.210,-0.671,0.122,-0.793
1627843313109,2021-08-01T14:41:53.109,0.220,-0.793,0.122,-1.037
1627843313119,2021-08-01T14:41:53.119,0.230,-0.610,0.305,-1.098
1627843313129,2021-08-01T14:41:53.129,0.240,-0.305,0.305,-0.976
1627843313139,2021-08-01T14:41:53.139,0.250,-0.427,0.366,-1.037
1627843313149,2021-08-01T14:41:53.149,0.260,-0.671,0.427,-1.037
1627843313159,2021-08-01T14:41:53.159,0.270,-0.610,0.305,-1.037
