epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1602948568636,2020-10-17T11:29:28.636,0.000,-22.012,-41.098,-2.927
1602948568646,2020-10-17T11:29:28.646,0.010,-21.646,-41.280,-3.171
1602948568656,2020-10-17T11:29:28.656,0.020,-21.524,-39.573,-2.866
1602948568666,2020-10-17T11:29:28.666,0.030,-20.793,-38.415,-2.317
1602948568676,2020-10-17T11:29:28.676,0.040,-20.000,-37.500,-1.707
1602948568686,2020-10-17T11:29:28.686,0.050,-19.695,-36.829,-0.915
1602948568696,2020-10-17T11:29:28.696,0.060,-18.963,-36.951,0.061
1602948568706,2020-10-17T11:29:28.706,0.070,-18.902,-36.463,0.366
1602948568716,2020-10-17T11:29:28.716,0.080,-18.659,-36.341,1.341
1602948568726,2020-10-17T11:29:28.726,0.090,-17.866,-36.341,2.744
1602948568736,2020-10-17T11:29:28.736,0.100,-16.951,-35.793,3.659
1602948568746,2020-10-17T11:29:28.746,0.110,-15.610,-34.878,4.329
1602948568756,2020-10-17T11:29:28.756,0.120,-13.963,-33.415,4.634
1602948568766,2020-10-17T11:29:28.766,0.130,-12.012,-31.707,4.146
1602948568776,2020-10-17T11:29:28.776,0.140,-10.549,-30.061,2.500
1602948568786,2020-10-17T11:29:28.786,0.150,-9.756,-28.354,-0.305
1602948568796,2020-10-17T11:29:28.796,0.160,-9.268,-26.829,-3.598
1602948568806,2020-10-17T11:29:28.806,0.170,-9.268,-25.793,-6.585
1602948568816,2020-10-17T11:29:28.816,0.180,-9.512,-25.000,-8.598
1602948568826,2020-10-17T11:29:28.826,0.190,-9.451,-24.024,-9.939
1602948568836,2020-10-17T11:29:28.836,0.200,-9.024,-22.927,-10.671
1602948568846,2020-10-17T11:29:28.846,0.210,-7.866,-21.951,-10.305
1602948568856,2020-10-17T11:29:28.856,0.220,-6.585,-20.732,-9.329
1602948568866,2020-10-17T11:29:28.866,0.230,-5.427,-19.451,-8.659
1602948568876,2020-10-17T11:29:28.876,0.240,-4.756,-18.780,-8.415
1602948568886,2020-10-17T11:29:28.886,0.250,-4.695,-18.537,-8.780
1602948568896,2020-10-17T11:29:28.896,0.260,-4.939,-18.841,-9.451
1602948568906,2020-10-17T11:29:28.906,0.270,-5.366,-19.451,-9.939
1602948568916,2020-10-17T11:29:28.916,0.280,-5.244,-20.122,-9.939
1602948568926,2020-10-17T11:29:28.926,0.290,-4.878,-20.549,-9.634
1602948568936,2020-10-17T11:29:28.936,0.300,-4.024,-21.098,-8.780
1602948568946,2020-10-17T11:29:28.946,0.310,-3.293,-21.707,-7.256
1602948568956,2020-10-17T11:29:28.956,0.320,-2.622,-22.439,-5.793
1602948568966,2020-10-17T11:29:28.966,0.330,-1.829,-23.049,-4.085
1602948568976,2020-10-17T11:29:28.976,0.340,-0.976,-23.780,-2.744
1602948568986,2020-10-17T11:29:28.986,0.350,-0.671,-25.000,-2.561
1602948568996,2020-10-17T11:29:28.996,0.360,-0.793,-26.707,-4.512
1602948569006,2020-10-17T11:29:29.006,0.370,-1.159,-28.598,-9.390
1602948569016,2020-10-17T11:29:29.016,0.380,-2.134,-30.488,-16.463
1602948569026,2020-10-17T11:29:29.026,0.390,-3.902,-32.683,-23.171
1602948569036,2020-10-17T11:29:29.036,0.400,-5.915,-35.366,-27.866
1602948569046,2020-10-17T11:29:29.046,0.410,-7.988,-38.476,-32.500
1602948569056,2020-10-17T11:29:29.056,0.420,-11.037,-41.890,-39.024
1602948569066,2020-10-17T11:29:29.066,0.430,-14.817,-45.671,-45.732
1602948569076,2020-10-17T11:29:29.076,0.440,-17.317,-49.573,-50.305
1602948569086,2020-10-17T11:29:29.086,0.450,-18.780,-53.537,-52.622
1602948569096,2020-10-17T11:29:29.096,0.460,-20.000,-57.073,-53.049
1602948569106,2020-10-17T11:29:29.106,0.470,-20.366,-60.366,-51.463
1602948569116,2020-10-17T11:29:29.116,0.480,-19.817,-62.683,-47.561
1602948569126,2020-10-17T11:29:29.126,0.490,-18.415,-63.902,-41.707
1602948569136,2020-10-17T11:29:29.136,0.500,-16.463,-64.024,-33.963
1602948569146,2020-10-17T11:29:29.146,0.510,-14.085,-63.293,-25.122
1602948569156,2020-10-17T11:29:29.156,0.520,-11.829,-61.524,-16.098
1602948569166,2020-10-17T11:29:29.166,0.530,-9.512,-58.659,-6.463
1602948569176,2020-10-17T11:29:29.176,0.540,-6.890,-55.000,3.232
1602948569186,2020-10-17T11:29:29.186,0.550,-4.512,-51.037,12.683
1602948569196,2020-10-17T11:29:29.196,0.560,-2.317,-46.829,21.280
1602948569206,2020-10-17T11:29:29.206,0.570,-0.488,-42.622,28.902
1602948569216,2020-10-17T11:29:29.216,0.580,1.646,-38.293,36.098
1602948569226,2020-10-17T11:29:29.226,0.590,3.841,-33.780,43.049
1602948569236,2020-10-17T11:29:29.236,0.600,6.280,-28.841,48.537
1602948569246,2020-10-17T11:29:29.246,0.610,8.841,-24.024,51.707
1602948569256,2020-10-17T11:29:29.256,0.620,11.159,-19.207,52.378
1602948569266,2020-10-17T11:29:29.266,0.630,13.049,-14.146,50.061
1602948569276,2020-10-17T11:29:29.276,0.640,14.268,-8.780,45.854
1602948569286,2020-10-17T11:29:29.286,0.650,14.451,-2.866,40.671
1602948569296,2020-10-17T11:29:29.296,0.660,14.085,3.598,35.610
1602948569306,2020-10-17T11:29:29.306,0.670,13.659,10.793,31.463
1602948569316,2020-10-17T11:29:29.316,0.680,14.024,19.390,28.049
1602948569326,2020-10-17T11:29:29.326,0.690,15.122,30.305,24.695
1602948569336,2020-10-17T11:29:29.336,0.700,16.585,43.293,20.976
1602948569346,2020-10-17T11:29:29.346,0.710,17.927,57.500,16.707
1602948569356,2020-10-17T11:29:29.356,0.720,20.305,71.890,12.378
1602948569366,2020-10-17T11:29:29.366,0.730,21.768,85.610,8.841
1602948569376,2020-10-17T11:29:29.376,0.740,23.110,97.988,6.220
1602948569386,2020-10-17T11:29:29.386,0.750,23.902,108.598,4.024
1602948569396,2020-10-17T11:29:29.396,0.760,24.390,117.073,2.134
1602948569406,2020-10-17T11:29:29.406,0.770,24.268,123.110,0.854
1602948569416,2020-10-17T11:29:29.416,0.780,23.293,127.073,0.122
1602948569426,2020-10-17T11:29:29.426,0.790,22.195,129.024,-0.976
1602948569436,2020-10-17T11:29:29.436,0.800,20.732,128.598,-1.524
1602948569446,2020-10-17T11:29:29.446,0.810,19.085,126.098,-1.037
1602948569456,2020-10-17T11:29:29.456,0.820,17.988,121.890,0.488
1602948569466,2020-10-17T11:29:29.466,0.830,18.537,116.585,2.561
1602948569476,2020-10-17T11:29:29.476,0.840,20.427,111.098,3.780
1602948569486,2020-10-17T11:29:29.486,0.850,23.720,105.793,4.817
1602948569496,2020-10-17T11:29:29.496,0.860,28.659,100.427,7.134
1602948569506,2020-10-17T11:29:29.506,0.870,33.902,95.549,9.878
1602948569516,2020-10-17T11:29:29.516,0.880,38.476,90.854,12.317
1602948569526,2020-10-17T11:29:29.526,0.890,41.280,86.341,12.866
1602948569536,2020-10-17T11:29:29.536,0.900,42.073,82.256,11.341
1602948569546,2020-10-17T11:29:29.546,0.910,41.220,78.232,8.171
1602948569556,2020-10-17T11:29:29.556,0.920,39.329,74.329,3.780
1602948569566,2020-10-17T11:29:29.566,0.930,36.646,70.671,-1.220
1602948569576,2020-10-17T11:29:29.576,0.940,33.354,67.195,-6.280
1602948569586,2020-10-17T11:29:29.586,0.950,30.183,63.476,-10.305
1602948569596,2020-10-17T11:29:29.596,0.960,27.256,59.878,-13.293
1602948569606,2020-10-17T11:29:29.606,0.970,24.573,56.585,-15.793
1602948569616,2020-10-17T11:29:29.616,0.980,22.500,53.354,-17.500
1602948569626,2020-10-17T11:29:29.626,0.990,21.402,50.366,-18.171
1602948569636,2020-10-17T11:29:29.636,1.000,21.402,47.500,-17.805
1602948569646,2020-10-17T11:29:29.646,1.010,22.378,44.878,-16.280
1602948569656,2020-10-17T11:29:29.656,1.020,24.085,42.439,-13.537
1602948569666,2020-10-17T11:29:29.666,1.030,25.732,39.939,-9.695
1602948569676,2020-10-17T11:29:29.676,1.040,26.951,37.683,-6.037
1602948569686,2020-10-17T11:29:29.686,1.050,27.134,35.854,-3.659
1602948569696,2020-10-17T11:29:29.696,1.060,27.012,33.354,-0.976
1602948569706,2020-10-17T11:29:29.706,1.070,26.341,30.549,2.073
1602948569716,2020-10-17T11:29:29.716,1.080,25.061,27.988,3.963
1602948569726,2020-10-17T11:29:29.726,1.090,23.659,25.549,5.061
1602948569736,2020-10-17T11:29:29.736,1.100,22.500,22.988,6.463
1602948569746,2020-10-17T11:29:29.746,1.110,21.463,20.549,7.927
1602948569756,2020-10-17T11:29:29.756,1.120,20.305,18.232,8.537
1602948569766,2020-10-17T11:29:29.766,1.130,19.268,16.098,8.659
1602948569776,2020-10-17T11:29:29.776,1.140,18.598,14.024,9.268
1602948569786,2020-10-17T11:29:29.786,1.150,18.049,12.073,9.939
1602948569796,2020-10-17T11:29:29.796,1.160,17.378,10.305,10.183
1602948569806,2020-10-17T11:29:29.806,1.170,16.585,8.415,10.549
1602948569816,2020-10-17T11:29:29.816,1.180,15.732,6.402,11.098
1602948569826,2020-10-17T11:29:29.826,1.190,15.000,4.817,11.524
1602948569836,2020-10-17T11:29:29.836,1.200,14.268,3.598,11.524
1602948569846,2020-10-17T11:29:29.846,1.210,13.537,2.744,11.280
1602948569856,2020-10-17T11:29:29.856,1.220,12.866,2.378,10.915
1602948569866,2020-10-17T11:29:29.866,1.230,12.439,2.439,10.854
1602948569876,2020-10-17T11:29:29.876,1.240,12.500,2.744,11.037
1602948569886,2020-10-17T11:29:29.886,1.250,12.988,3.537,11.098
