epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627858087715,2021-08-01T18:48:07.715,0.000,-0.117,0.882,-0.347
1627858087725,2021-08-01T18:48:07.725,0.010,-0.118,0.889,-0.353
1627858087735,2021-08-01T18:48:07.735,0.020,-0.117,0.887,-0.349
1627858087745,2021-08-01T18:48:07.745,0.030,-0.116,0.883,-0.347
1627858087755,2021-08-01T18:48:07.755,0.040,-0.114,0.886,-0.349
1627858087765,2021-08-01T18:48:07.765,0.050,-0.115,0.890,-0.349
1627858087775,2021-08-01T18:48:07.775,0.060,-0.115,0.892,-0.350
1627858087785,2021-08-01T18:48:07.785,0.070,-0.116,0.893,-0.351
1627858087795,2021-08-01T18:48:07.795,0.080,-0.120,0.888,-0.350
1627858087805,2021-08-01T18:48:07.805,0.090,-0.120,0.886,-0.348
1627858087815,2021-08-01T18:48:07.815,0.100,-0.119,0.887,-0.346
1627858087825,2021-08-01T18:48:07.825,0.110,-0.121,0.887,-0.348
1627858087835,2021-08-01T18:48:07.835,0.120,-0.123,0.888,-0.349
1627858087845,2021-08-01T18:48:07.845,0.130,-0.122,0.889,-0.349
1627858087855,2021-08-01T18:48:07.855,0.140,-0.124,0.888,-0.351
1627858087865,2021-08-01T18:48:07.865,0.150,-0.125,0.885,-0.349
1627858087875,2021-08-01T18:48:07.875,0.160,-0.123,0.891,-0.352
1627858087885,2021-08-01T18:48:07.885,0.170,-0.122,0.895,-0.352
1627858087895,2021-08-01T18:48:07.895,0.180,-0.120,0.895,-0.352
1627858087905,2021-08-01T18:48:07.905,0.190,-0.123,0.899,-0.356
1627858087915,2021-08-01T18:48:07.915,0.200,-0.123,0.894,-0.351
1627858087925,2021-08-01T18:48:07.925,0.210,-0.119,0.887,-0.348
1627858087935,2021-08-01T18:48:07.935,0.220,-0.118,0.885,-0.350
1627858087945,2021-08-01T18:48:07.945,0.230,-0.120,0.886,-0.347
1627858087955,2021-08-01T18:48:07.955,0.240,-0.124,0.889,-0.348
1627858087965,2021-08-01T18:48:07.965,0.250,-0.119,0.892,-0.350
1627858087975,2021-08-01T18:48:07.975,0.260,-0.115,0.895,-0.351
1627858087985,2021-08-01T18:48:07.985,0.270,-0.114,0.889,-0.351
1627858087995,2021-08-01T18:48:07.995,0.280,-0.116,0.883,-0.347
1627858088005,2021-08-01T18:48:08.005,0.290,-0.116,0.877,-0.342
1627858088015,2021-08-01T18:48:08.015,0.300,-0.118,0.876,-0.346
1627858088025,2021-08-01T18:48:08.025,0.310,-0.117,0.884,-0.344
1627858088035,2021-08-01T18:48:08.035,0.320,-0.116,0.893,-0.346
1627858088045,2021-08-01T18:48:08.045,0.330,-0.119,0.898,-0.347
1627858088055,2021-08-01T18:48:08.055,0.340,-0.119,0.895,-0.349
1627858088065,2021-08-01T18:48:08.065,0.350,-0.119,0.889,-0.350
1627858088075,2021-08-01T18:48:08.075,0.360,-0.123,0.879,-0.347
1627858088085,2021-08-01T18:48:08.085,0.370,-0.121,0.876,-0.344
1627858088095,2021-08-01T18:48:08.095,0.380,-0.124,0.877,-0.342
1627858088105,2021-08-01T18:48:08.105,0.390,-0.124,0.883,-0.347
1627858088115,2021-08-01T18:48:08.115,0.400,-0.128,0.892,-0.350
1627858088125,2021-08-01T18:48:08.125,0.410,-0.127,0.896,-0.354
1627858088135,2021-08-01T18:48:08.135,0.420,-0.124,0.895,-0.356
1627858088145,2021-08-01T18:48:08.145,0.430,-0.123,0.892,-0.354
1627858088155,2021-08-01T18:48:08.155,0.440,-0.119,0.887,-0.353
1627858088165,2021-08-01T18:48:08.165,0.450,-0.116,0.889,-0.355
1627858088175,2021-08-01T18:48:08.175,0.460,-0.118,0.890,-0.354
1627858088185,2021-08-01T18:48:08.185,0.470,-0.118,0.892,-0.354
1627858088195,2021-08-01T18:48:08.195,0.480,-0.116,0.892,-0.353
1627858088205,2021-08-01T18:48:08.205,0.490,-0.119,0.888,-0.354
1627858088215,2021-08-01T18:48:08.215,0.500,-0.112,0.890,-0.352
1627858088225,2021-08-01T18:48:08.225,0.510,-0.115,0.891,-0.353
1627858088235,2021-08-01T18:48:08.235,0.520,-0.117,0.891,-0.353
1627858088245,2021-08-01T18:48:08.245,0.530,-0.116,0.891,-0.347
1627858088255,2021-08-01T18:48:08.255,0.540,-0.121,0.886,-0.348
1627858088265,2021-08-01T18:48:08.265,0.550,-0.118,0.881,-0.346
1627858088275,2021-08-01T18:48:08.275,0.560,-0.120,0.877,-0.345
1627858088285,2021-08-01T18:48:08.285,0.570,-0.122,0.878,-0.346
1627858088295,2021-08-01T18:48:08.295,0.580,-0.120,0.886,-0.350
1627858088305,2021-08-01T18:48:08.305,0.590,-0.121,0.893,-0.353
1627858088315,2021-08-01T18:48:08.315,0.600,-0.121,0.892,-0.353
1627858088325,2021-08-01T18:48:08.325,0.610,-0.118,0.892,-0.354
1627858088335,2021-08-01T18:48:08.335,0.620,-0.117,0.892,-0.353
1627858088345,2021-08-01T18:48:08.345,0.630,-0.118,0.891,-0.350
1627858088355,2021-08-01T18:48:08.355,0.640,-0.115,0.890,-0.354
1627858088365,2021-08-01T18:48:08.365,0.650,-0.117,0.888,-0.353
1627858088375,2021-08-01T18:48:08.375,0.660,-0.116,0.888,-0.352
1627858088385,2021-08-01T18:48:08.385,0.670,-0.118,0.891,-0.349
1627858088395,2021-08-01T18:48:08.395,0.680,-0.119,0.889,-0.349
1627858088405,2021-08-01T18:48:08.405,0.690,-0.118,0.888,-0.347
1627858088415,2021-08-01T18:48:08.415,0.700,-0.121,0.887,-0.347
1627858088425,2021-08-01T18:48:08.425,0.710,-0.121,0.882,-0.347
1627858088435,2021-08-01T18:48:08.435,0.720,-0.120,0.885,-0.349
1627858088445,2021-08-01T18:48:08.445,0.730,-0.123,0.886,-0.347
1627858088455,2021-08-01T18:48:08.455,0.740,-0.123,0.888,-0.343
1627858088465,2021-08-01T18:48:08.465,0.750,-0.122,0.888,-0.350
1627858088475,2021-08-01T18:48:08.475,0.760,-0.123,0.890,-0.348
1627858088485,2021-08-01T18:48:08.485,0.770,-0.124,0.891,-0.349
1627858088495,2021-08-01T18:48:08.495,0.780,-0.123,0.889,-0.349
1627858088505,2021-08-01T18:48:08.505,0.790,-0.123,0.886,-0.349
1627858088515,2021-08-01T18:48:08.515,0.800,-0.121,0.885,-0.350
1627858088525,2021-08-01T18:48:08.525,0.810,-0.119,0.887,-0.348
1627858088535,2021-08-01T18:48:08.535,0.820,-0.119,0.886,-0.350
1627858088545,2021-08-01T18:48:08.545,0.830,-0.119,0.888,-0.352
1627858088555,2021-08-01T18:48:08.555,0.840,-0.116,0.891,-0.353
1627858088565,2021-08-01T18:48:08.565,0.850,-0.119,0.889,-0.351
1627858088575,2021-08-01T18:48:08.575,0.860,-0.123,0.887,-0.350
1627858088585,2021-08-01T18:48:08.585,0.870,-0.120,0.888,-0.350
1627858088595,2021-08-01T18:48:08.595,0.880,-0.121,0.887,-0.352
1627858088605,2021-08-01T18:48:08.605,0.890,-0.119,0.886,-0.349
1627858088615,2021-08-01T18:48:08.615,0.900,-0.122,0.889,-0.348
1627858088625,2021-08-01T18:48:08.625,0.910,-0.121,0.889,-0.351
1627858088635,2021-08-01T18:48:08.635,0.920,-0.121,0.891,-0.354
1627858088645,2021-08-01T18:48:08.645,0.930,-0.120,0.888,-0.350
1627858088655,2021-08-01T18:48:08.655,0.940,-0.121,0.885,-0.350
1627858088665,2021-08-01T18:48:08.665,0.950,-0.122,0.886,-0.348
1627858088675,2021-08-01T18:48:08.675,0.960,-0.127,0.890,-0.348
1627858088685,2021-08-01T18:48:08.685,0.970,-0.124,0.888,-0.350
1627858088695,2021-08-01T18:48:08.695,0.980,-0.125,0.886,-0.349
1627858088705,2021-08-01T18:48:08.705,0.990,-0.128,0.888,-0.345
1627858088715,2021-08-01T18:48:08.715,1.000,-0.127,0.890,-0.346
1627858088725,2021-08-01T18:48:08.725,1.010,-0.127,0.890,-0.347
1627858088735,2021-08-01T18:48:08.735,1.020,-0.125,0.892,-0.349
1627858088745,2021-08-01T18:48:08.745,1.030,-0.123,0.892,-0.349
1627858088755,2021-08-01T18:48:08.755,1.040,-0.126,0.892,-0.347
1627858088765,2021-08-01T18:48:08.765,1.050,-0.123,0.890,-0.348
1627858088775,2021-08-01T18:48:08.775,1.060,-0.119,0.890,-0.347
1627858088785,2021-08-01T18:48:08.785,1.070,-0.121,0.893,-0.348
1627858088795,2021-08-01T18:48:08.795,1.080,-0.120,0.891,-0.349
1627858088805,2021-08-01T18:48:08.805,1.090,-0.116,0.891,-0.350
1627858088815,2021-08-01T18:48:08.815,1.100,-0.115,0.888,-0.349
1627858088825,2021-08-01T18:48:08.825,1.110,-0.114,0.883,-0.349
1627858088835,2021-08-01T18:48:08.835,1.120,-0.118,0.880,-0.348
1627858088845,2021-08-01T18:48:08.845,1.130,-0.118,0.875,-0.347
1627858088855,2021-08-01T18:48:08.855,1.140,-0.117,0.877,-0.344
1627858088865,2021-08-01T18:48:08.865,1.150,-0.115,0.886,-0.349
1627858088875,2021-08-01T18:48:08.875,1.160,-0.119,0.892,-0.349
1627858088885,2021-08-01T18:48:08.885,1.170,-0.123,0.894,-0.351
1627858088895,2021-08-01T18:48:08.895,1.180,-0.122,0.891,-0.354
1627858088905,2021-08-01T18:48:08.905,1.190,-0.123,0.886,-0.349
1627858088915,2021-08-01T18:48:08.915,1.200,-0.123,0.884,-0.350
1627858088925,2021-08-01T18:48:08.925,1.210,-0.122,0.889,-0.350
1627858088935,2021-08-01T18:48:08.935,1.220,-0.124,0.890,-0.350
1627858088945,2021-08-01T18:48:08.945,1.230,-0.124,0.889,-0.348
1627858088955,2021-08-01T18:48:08.955,1.240,-0.124,0.890,-0.351
1627858088965,2021-08-01T18:48:08.965,1.250,-0.124,0.888,-0.353
1627858088975,2021-08-01T18:48:08.975,1.260,-0.121,0.887,-0.349
1627858088985,2021-08-01T18:48:08.985,1.270,-0.122,0.887,-0.350
1627858088995,2021-08-01T18:48:08.995,1.280,-0.121,0.885,-0.349
1627858089005,2021-08-01T18:48:09.005,1.290,-0.122,0.888,-0.349
1627858089015,2021-08-01T18:48:09.015,1.300,-0.123,0.891,-0.352
1627858089025,2021-08-01T18:48:09.025,1.310,-0.121,0.889,-0.351
1627858089035,2021-08-01T18:48:09.035,1.320,-0.123,0.887,-0.350
1627858089045,2021-08-01T18:48:09.045,1.330,-0.123,0.888,-0.353
1627858089055,2021-08-01T18:48:09.055,1.340,-0.120,0.890,-0.349
1627858089065,2021-08-01T18:48:09.065,1.350,-0.120,0.892,-0.349
1627858089075,2021-08-01T18:48:09.075,1.360,-0.120,0.891,-0.353
1627858089085,2021-08-01T18:48:09.085,1.370,-0.120,0.887,-0.349
1627858089095,2021-08-01T18:48:09.095,1.380,-0.120,0.880,-0.348
1627858089105,2021-08-01T18:48:09.105,1.390,-0.118,0.877,-0.347
1627858089115,2021-08-01T18:48:09.115,1.400,-0.123,0.878,-0.349
1627858089125,2021-08-01T18:48:09.125,1.410,-0.122,0.882,-0.350
1627858089135,2021-08-01T18:48:09.135,1.420,-0.125,0.890,-0.352
1627858089145,2021-08-01T18:48:09.145,1.430,-0.124,0.893,-0.354
1627858089155,2021-08-01T18:48:09.155,1.440,-0.119,0.892,-0.352
1627858089165,2021-08-01T18:48:09.165,1.450,-0.118,0.889,-0.354
1627858089175,2021-08-01T18:48:09.175,1.460,-0.119,0.887,-0.353
1627858089185,2021-08-01T18:48:09.185,1.470,-0.118,0.890,-0.353
1627858089195,2021-08-01T18:48:09.195,1.480,-0.121,0.891,-0.354
1627858089205,2021-08-01T18:48:09.205,1.490,-0.125,0.890,-0.352
1627858089215,2021-08-01T18:48:09.215,1.500,-0.121,0.886,-0.349
1627858089225,2021-08-01T18:48:09.225,1.510,-0.121,0.883,-0.346
1627858089235,2021-08-01T18:48:09.235,1.520,-0.120,0.883,-0.349
1627858089245,2021-08-01T18:48:09.245,1.530,-0.121,0.888,-0.348
1627858089255,2021-08-01T18:48:09.255,1.540,-0.123,0.888,-0.348
1627858089265,2021-08-01T18:48:09.265,1.550,-0.123,0.885,-0.348
1627858089275,2021-08-01T18:48:09.275,1.560,-0.124,0.886,-0.348
1627858089285,2021-08-01T18:48:09.285,1.570,-0.123,0.885,-0.347
1627858089295,2021-08-01T18:48:09.295,1.580,-0.124,0.888,-0.349
1627858089305,2021-08-01T18:48:09.305,1.590,-0.124,0.891,-0.347
1627858089315,2021-08-01T18:48:09.315,1.600,-0.125,0.891,-0.347
1627858089325,2021-08-01T18:48:09.325,1.610,-0.125,0.887,-0.349
1627858089335,2021-08-01T18:48:09.335,1.620,-0.122,0.886,-0.348
1627858089345,2021-08-01T18:48:09.345,1.630,-0.121,0.886,-0.348
1627858089355,2021-08-01T18:48:09.355,1.640,-0.121,0.886,-0.351
1627858089365,2021-08-01T18:48:09.365,1.650,-0.121,0.889,-0.350
1627858089375,2021-08-01T18:48:09.375,1.660,-0.123,0.887,-0.350
1627858089385,2021-08-01T18:48:09.385,1.670,-0.120,0.887,-0.352
1627858089395,2021-08-01T18:48:09.395,1.680,-0.120,0.885,-0.352
1627858089405,2021-08-01T18:48:09.405,1.690,-0.119,0.886,-0.352
1627858089415,2021-08-01T18:48:09.415,1.700,-0.119,0.888,-0.350
1627858089425,2021-08-01T18:48:09.425,1.710,-0.121,0.888,-0.349
