epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627858087727,2021-08-01T18:48:07.727,0.000,-0.854,-0.183,-1.524
1627858087737,2021-08-01T18:48:07.737,0.010,-0.427,-0.183,-1.524
1627858087747,2021-08-01T18:48:07.747,0.020,-0.793,-0.122,-1.646
1627858087757,2021-08-01T18:48:07.757,0.030,-0.671,-0.122,-1.890
1627858087767,2021-08-01T18:48:07.767,0.040,-0.610,-0.122,-2.012
1627858087777,2021-08-01T18:48:07.777,0.050,-0.732,-0.061,-1.951
1627858087787,2021-08-01T18:48:07.787,0.060,-0.793,0.061,-1.829
1627858087797,2021-08-01T18:48:07.797,0.070,-0.976,0.244,-1.585
1627858087807,2021-08-01T18:48:07.807,0.080,-1.037,0.244,-1.341
1627858087817,2021-08-01T18:48:07.817,0.090,-0.549,0.244,-1.341
1627858087827,2021-08-01T18:48:07.827,0.100,-0.244,0.244,-1.220
1627858087837,2021-08-01T18:48:07.837,0.110,-0.305,0.366,-1.341
1627858087847,2021-08-01T18:48:07.847,0.120,-0.366,0.183,-1.220
1627858087857,2021-08-01T18:48:07.857,0.130,-0.610,0.061,-1.220
1627858087867,2021-08-01T18:48:07.867,0.140,-0.549,0.000,-1.280
1627858087877,2021-08-01T18:48:07.877,0.150,-0.305,-0.122,-1.341
1627858087887,2021-08-01T18:48:07.887,0.160,0.000,-0.122,-1.402
1627858087897,2021-08-01T18:48:07.897,0.170,-0.183,-0.061,-1.159
1627858087907,2021-08-01T18:48:07.907,0.180,-0.549,0.061,-0.915
1627858087917,2021-08-01T18:48:07.917,0.190,-0.915,0.183,-0.488
1627858087927,2021-08-01T18:48:07.927,0.200,-1.037,0.366,-0.122
1627858087937,2021-08-01T18:48:07.937,0.210,-0.854,0.427,-0.061
1627858087947,2021-08-01T18:48:07.947,0.220,-0.549,0.427,-0.061
1627858087957,2021-08-01T18:48:07.957,0.230,-0.549,0.427,-0.183
1627858087967,2021-08-01T18:48:07.967,0.240,-0.854,0.427,-0.244
1627858087977,2021-08-01T18:48:07.977,0.250,-1.402,0.488,-0.122
1627858087987,2021-08-01T18:48:07.987,0.260,-1.646,0.549,0.122
1627858087997,2021-08-01T18:48:07.997,0.270,-1.585,0.793,0.488
1627858088007,2021-08-01T18:48:08.007,0.280,-1.037,0.610,0.549
1627858088017,2021-08-01T18:48:08.017,0.290,-0.366,0.549,0.305
1627858088027,2021-08-01T18:48:08.027,0.300,0.183,0.610,-0.244
1627858088037,2021-08-01T18:48:08.037,0.310,0.244,0.610,-0.671
1627858088047,2021-08-01T18:48:08.047,0.320,-0.061,0.549,-1.159
1627858088057,2021-08-01T18:48:08.057,0.330,-0.732,0.549,-1.463
1627858088067,2021-08-01T18:48:08.067,0.340,-1.280,0.549,-1.585
1627858088077,2021-08-01T18:48:08.077,0.350,-1.159,0.427,-1.585
1627858088087,2021-08-01T18:48:08.087,0.360,-0.488,0.183,-1.585
1627858088097,2021-08-01T18:48:08.097,0.370,0.488,0.000,-1.524
1627858088107,2021-08-01T18:48:08.107,0.380,1.159,-0.244,-1.524
1627858088117,2021-08-01T18:48:08.117,0.390,1.341,-0.610,-1.341
1627858088127,2021-08-01T18:48:08.127,0.400,0.976,-0.732,-1.098
1627858088137,2021-08-01T18:48:08.137,0.410,0.305,-0.854,-0.976
1627858088147,2021-08-01T18:48:08.147,0.420,-0.305,-0.732,-0.915
1627858088157,2021-08-01T18:48:08.157,0.430,-0.549,-0.732,-0.915
1627858088167,2021-08-01T18:48:08.167,0.440,-0.549,-0.610,-0.915
1627858088177,2021-08-01T18:48:08.177,0.450,-0.488,-0.488,-1.037
1627858088187,2021-08-01T18:48:08.187,0.460,-0.610,-0.183,-0.976
1627858088197,2021-08-01T18:48:08.197,0.470,-0.732,0.000,-0.915
1627858088207,2021-08-01T18:48:08.207,0.480,-0.854,0.244,-0.854
1627858088217,2021-08-01T18:48:08.217,0.490,-0.854,0.427,-0.732
1627858088227,2021-08-01T18:48:08.227,0.500,-0.915,0.610,-0.610
1627858088237,2021-08-01T18:48:08.237,0.510,-0.732,0.793,-0.427
1627858088247,2021-08-01T18:48:08.247,0.520,-0.793,0.732,-0.305
1627858088257,2021-08-01T18:48:08.257,0.530,-1.037,0.732,-0.122
1627858088267,2021-08-01T18:48:08.267,0.540,-0.915,0.732,-0.244
1627858088277,2021-08-01T18:48:08.277,0.550,-0.488,0.488,-0.610
1627858088287,2021-08-01T18:48:08.287,0.560,0.366,0.244,-0.854
1627858088297,2021-08-01T18:48:08.297,0.570,0.793,0.061,-1.159
1627858088307,2021-08-01T18:48:08.307,0.580,0.671,-0.122,-1.220
1627858088317,2021-08-01T18:48:08.317,0.590,0.183,-0.305,-1.280
1627858088327,2021-08-01T18:48:08.327,0.600,-0.122,-0.366,-1.159
1627858088337,2021-08-01T18:48:08.337,0.610,-0.488,-0.366,-1.098
1627858088347,2021-08-01T18:48:08.347,0.620,-0.549,-0.244,-1.037
1627858088357,2021-08-01T18:48:08.357,0.630,-0.671,-0.061,-1.037
1627858088367,2021-08-01T18:48:08.367,0.640,-0.915,0.183,-0.915
1627858088377,2021-08-01T18:48:08.377,0.650,-0.976,0.427,-0.854
1627858088387,2021-08-01T18:48:08.387,0.660,-0.915,0.488,-0.915
1627858088397,2021-08-01T18:48:08.397,0.670,-0.915,0.610,-0.854
1627858088407,2021-08-01T18:48:08.407,0.680,-1.037,0.854,-0.732
1627858088417,2021-08-01T18:48:08.417,0.690,-0.915,0.854,-0.671
1627858088427,2021-08-01T18:48:08.427,0.700,-0.671,0.793,-0.732
1627858088437,2021-08-01T18:48:08.437,0.710,-0.427,0.732,-0.793
1627858088447,2021-08-01T18:48:08.447,0.720,-0.366,0.732,-0.976
1627858088457,2021-08-01T18:48:08.457,0.730,-0.244,0.671,-0.793
1627858088467,2021-08-01T18:48:08.467,0.740,-0.183,0.488,-0.732
1627858088477,2021-08-01T18:48:08.477,0.750,-0.122,0.244,-0.732
1627858088487,2021-08-01T18:48:08.487,0.760,-0.122,0.183,-0.793
1627858088497,2021-08-01T18:48:08.497,0.770,-0.305,0.122,-0.793
1627858088507,2021-08-01T18:48:08.507,0.780,-0.427,-0.122,-0.671
1627858088517,2021-08-01T18:48:08.517,0.790,-0.366,-0.244,-0.732
1627858088527,2021-08-01T18:48:08.527,0.800,-0.244,-0.183,-0.793
1627858088537,2021-08-01T18:48:08.537,0.810,-0.183,-0.244,-0.793
1627858088547,2021-08-01T18:48:08.547,0.820,-0.122,-0.122,-0.854
1627858088557,2021-08-01T18:48:08.557,0.830,-0.244,-0.061,-0.854
1627858088567,2021-08-01T18:48:08.567,0.840,-0.366,0.000,-0.854
1627858088577,2021-08-01T18:48:08.577,0.850,-0.488,0.000,-0.915
1627858088587,2021-08-01T18:48:08.587,0.860,-0.610,0.244,-0.915
1627858088597,2021-08-01T18:48:08.597,0.870,-0.488,0.305,-1.037
1627858088607,2021-08-01T18:48:08.607,0.880,-0.549,0.488,-1.220
1627858088617,2021-08-01T18:48:08.617,0.890,-0.610,0.610,-1.280
1627858088627,2021-08-01T18:48:08.627,0.900,-0.549,0.610,-1.220
1627858088637,2021-08-01T18:48:08.637,0.910,-0.671,0.671,-1.159
1627858088647,2021-08-01T18:48:08.647,0.920,-0.793,0.671,-1.159
1627858088657,2021-08-01T18:48:08.657,0.930,-0.854,0.793,-1.159
1627858088667,2021-08-01T18:48:08.667,0.940,-0.732,0.793,-1.159
1627858088677,2021-08-01T18:48:08.677,0.950,-0.610,0.854,-1.037
1627858088687,2021-08-01T18:48:08.687,0.960,-0.549,0.793,-1.098
1627858088697,2021-08-01T18:48:08.697,0.970,-0.671,0.671,-1.159
1627858088707,2021-08-01T18:48:08.707,0.980,-0.610,0.549,-1.037
1627858088717,2021-08-01T18:48:08.717,0.990,-0.366,0.488,-0.976
1627858088727,2021-08-01T18:48:08.727,1.000,-0.305,0.305,-0.854
1627858088737,2021-08-01T18:48:08.737,1.010,-0.122,0.244,-0.610
1627858088747,2021-08-01T18:48:08.747,1.020,-0.183,0.061,-0.366
1627858088757,2021-08-01T18:48:08.757,1.030,-0.549,0.061,-0.183
1627858088767,2021-08-01T18:48:08.767,1.040,-0.549,0.000,0.000
1627858088777,2021-08-01T18:48:08.777,1.050,-0.671,0.061,-0.122
1627858088787,2021-08-01T18:48:08.787,1.060,-0.793,0.061,-0.122
1627858088797,2021-08-01T18:48:08.797,1.070,-1.037,0.183,-0.122
1627858088807,2021-08-01T18:48:08.807,1.080,-1.220,0.305,-0.122
1627858088817,2021-08-01T18:48:08.817,1.090,-1.220,0.488,0.000
1627858088827,2021-08-01T18:48:08.827,1.100,-1.098,0.671,0.244
1627858088837,2021-08-01T18:48:08.837,1.110,-0.854,0.793,0.366
1627858088847,2021-08-01T18:48:08.847,1.120,-0.366,0.854,0.183
1627858088857,2021-08-01T18:48:08.857,1.130,0.244,0.793,-0.183
1627858088867,2021-08-01T18:48:08.867,1.140,0.732,0.671,-0.610
1627858088877,2021-08-01T18:48:08.877,1.150,0.732,0.610,-0.976
1627858088887,2021-08-01T18:48:08.887,1.160,0.244,0.549,-1.280
1627858088897,2021-08-01T18:48:08.897,1.170,-0.244,0.305,-1.463
