epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603641529673,2020-10-25T11:58:49.673,0.000,-0.599,-0.640,-0.412
1603641529683,2020-10-25T11:58:49.683,0.010,-0.605,-0.645,-0.417
1603641529693,2020-10-25T11:58:49.693,0.020,-0.604,-0.645,-0.413
1603641529703,2020-10-25T11:58:49.703,0.030,-0.604,-0.645,-0.415
1603641529713,2020-10-25T11:58:49.713,0.040,-0.604,-0.645,-0.413
1603641529723,2020-10-25T11:58:49.723,0.050,-0.604,-0.646,-0.415
1603641529733,2020-10-25T11:58:49.733,0.060,-0.607,-0.646,-0.417
1603641529743,2020-10-25T11:58:49.743,0.070,-0.605,-0.646,-0.416
1603641529753,2020-10-25T11:58:49.753,0.080,-0.603,-0.649,-0.415
1603641529763,2020-10-25T11:58:49.763,0.090,-0.602,-0.650,-0.417
1603641529773,2020-10-25T11:58:49.773,0.100,-0.603,-0.649,-0.414
1603641529783,2020-10-25T11:58:49.783,0.110,-0.598,-0.647,-0.414
1603641529793,2020-10-25T11:58:49.793,0.120,-0.593,-0.647,-0.411
1603641529803,2020-10-25T11:58:49.803,0.130,-0.589,-0.648,-0.409
1603641529813,2020-10-25T11:58:49.813,0.140,-0.588,-0.650,-0.410
1603641529823,2020-10-25T11:58:49.823,0.150,-0.585,-0.654,-0.412
1603641529833,2020-10-25T11:58:49.833,0.160,-0.580,-0.657,-0.411
1603641529843,2020-10-25T11:58:49.843,0.170,-0.573,-0.663,-0.415
1603641529853,2020-10-25T11:58:49.853,0.180,-0.568,-0.665,-0.414
1603641529863,2020-10-25T11:58:49.863,0.190,-0.563,-0.662,-0.410
1603641529873,2020-10-25T11:58:49.873,0.200,-0.556,-0.664,-0.408
1603641529883,2020-10-25T11:58:49.883,0.210,-0.553,-0.670,-0.408
1603641529893,2020-10-25T11:58:49.893,0.220,-0.546,-0.673,-0.404
1603641529903,2020-10-25T11:58:49.903,0.230,-0.540,-0.671,-0.394
1603641529913,2020-10-25T11:58:49.913,0.240,-0.539,-0.672,-0.390
1603641529923,2020-10-25T11:58:49.923,0.250,-0.532,-0.674,-0.388
1603641529933,2020-10-25T11:58:49.933,0.260,-0.525,-0.671,-0.380
1603641529943,2020-10-25T11:58:49.943,0.270,-0.521,-0.676,-0.372
1603641529953,2020-10-25T11:58:49.953,0.280,-0.515,-0.688,-0.373
1603641529963,2020-10-25T11:58:49.963,0.290,-0.517,-0.694,-0.367
1603641529973,2020-10-25T11:58:49.973,0.300,-0.518,-0.709,-0.371
1603641529983,2020-10-25T11:58:49.983,0.310,-0.517,-0.728,-0.371
1603641529993,2020-10-25T11:58:49.993,0.320,-0.519,-0.738,-0.369
1603641530003,2020-10-25T11:58:50.003,0.330,-0.523,-0.741,-0.356
1603641530013,2020-10-25T11:58:50.013,0.340,-0.526,-0.738,-0.345
1603641530023,2020-10-25T11:58:50.023,0.350,-0.524,-0.744,-0.341
1603641530033,2020-10-25T11:58:50.033,0.360,-0.522,-0.749,-0.336
1603641530043,2020-10-25T11:58:50.043,0.370,-0.529,-0.754,-0.332
1603641530053,2020-10-25T11:58:50.053,0.380,-0.530,-0.767,-0.336
1603641530063,2020-10-25T11:58:50.063,0.390,-0.539,-0.778,-0.340
1603641530073,2020-10-25T11:58:50.073,0.400,-0.546,-0.783,-0.337
1603641530083,2020-10-25T11:58:50.083,0.410,-0.552,-0.790,-0.336
1603641530093,2020-10-25T11:58:50.093,0.420,-0.552,-0.796,-0.342
