epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603639719661,2020-10-25T11:28:39.661,0.000,0.004,-0.924,0.450
1603639719671,2020-10-25T11:28:39.671,0.010,0.007,-0.930,0.457
1603639719681,2020-10-25T11:28:39.681,0.020,0.007,-0.927,0.448
1603639719691,2020-10-25T11:28:39.691,0.030,0.002,-0.928,0.448
1603639719701,2020-10-25T11:28:39.701,0.040,0.004,-0.931,0.449
1603639719711,2020-10-25T11:28:39.711,0.050,0.005,-0.929,0.449
1603639719721,2020-10-25T11:28:39.721,0.060,0.006,-0.929,0.449
1603639719731,2020-10-25T11:28:39.731,0.070,0.004,-0.930,0.450
1603639719741,2020-10-25T11:28:39.741,0.080,0.002,-0.930,0.447
1603639719751,2020-10-25T11:28:39.751,0.090,0.002,-0.931,0.446
1603639719761,2020-10-25T11:28:39.761,0.100,0.002,-0.932,0.448
1603639719771,2020-10-25T11:28:39.771,0.110,-0.002,-0.933,0.448
1603639719781,2020-10-25T11:28:39.781,0.120,-0.001,-0.931,0.448
1603639719791,2020-10-25T11:28:39.791,0.130,-0.001,-0.926,0.445
1603639719801,2020-10-25T11:28:39.801,0.140,0.003,-0.926,0.443
1603639719811,2020-10-25T11:28:39.811,0.150,0.004,-0.932,0.443
1603639719821,2020-10-25T11:28:39.821,0.160,0.005,-0.938,0.444
1603639719831,2020-10-25T11:28:39.831,0.170,0.009,-0.941,0.443
1603639719841,2020-10-25T11:28:39.841,0.180,0.011,-0.938,0.446
1603639719851,2020-10-25T11:28:39.851,0.190,0.014,-0.931,0.443
1603639719861,2020-10-25T11:28:39.861,0.200,0.017,-0.928,0.440
1603639719871,2020-10-25T11:28:39.871,0.210,0.015,-0.932,0.441
1603639719881,2020-10-25T11:28:39.881,0.220,0.017,-0.929,0.443
1603639719891,2020-10-25T11:28:39.891,0.230,0.020,-0.924,0.437
1603639719901,2020-10-25T11:28:39.901,0.240,0.022,-0.922,0.438
1603639719911,2020-10-25T11:28:39.911,0.250,0.024,-0.923,0.439
1603639719921,2020-10-25T11:28:39.921,0.260,0.029,-0.921,0.441
1603639719931,2020-10-25T11:28:39.931,0.270,0.033,-0.922,0.438
1603639719941,2020-10-25T11:28:39.941,0.280,0.033,-0.924,0.438
1603639719951,2020-10-25T11:28:39.951,0.290,0.034,-0.924,0.440
1603639719961,2020-10-25T11:28:39.961,0.300,0.038,-0.923,0.441
1603639719971,2020-10-25T11:28:39.971,0.310,0.037,-0.920,0.437
1603639719981,2020-10-25T11:28:39.981,0.320,0.037,-0.918,0.435
1603639719991,2020-10-25T11:28:39.991,0.330,0.039,-0.920,0.436
1603639720001,2020-10-25T11:28:40.001,0.340,0.041,-0.923,0.435
1603639720011,2020-10-25T11:28:40.011,0.350,0.042,-0.921,0.435
1603639720021,2020-10-25T11:28:40.021,0.360,0.042,-0.921,0.432
1603639720031,2020-10-25T11:28:40.031,0.370,0.042,-0.923,0.433
1603639720041,2020-10-25T11:28:40.041,0.380,0.041,-0.921,0.435
1603639720051,2020-10-25T11:28:40.051,0.390,0.041,-0.927,0.431
1603639720061,2020-10-25T11:28:40.061,0.400,0.043,-0.931,0.433
1603639720071,2020-10-25T11:28:40.071,0.410,0.043,-0.935,0.437
1603639720081,2020-10-25T11:28:40.081,0.420,0.048,-0.940,0.435
1603639720091,2020-10-25T11:28:40.091,0.430,0.047,-0.938,0.437
1603639720101,2020-10-25T11:28:40.101,0.440,0.049,-0.936,0.437
1603639720111,2020-10-25T11:28:40.111,0.450,0.050,-0.934,0.436
1603639720121,2020-10-25T11:28:40.121,0.460,0.051,-0.934,0.438
1603639720131,2020-10-25T11:28:40.131,0.470,0.050,-0.931,0.436
1603639720141,2020-10-25T11:28:40.141,0.480,0.048,-0.932,0.436
1603639720151,2020-10-25T11:28:40.151,0.490,0.055,-0.934,0.433
1603639720161,2020-10-25T11:28:40.161,0.500,0.055,-0.935,0.432
1603639720171,2020-10-25T11:28:40.171,0.510,0.053,-0.935,0.438
1603639720181,2020-10-25T11:28:40.181,0.520,0.057,-0.931,0.436
1603639720191,2020-10-25T11:28:40.191,0.530,0.060,-0.929,0.433
1603639720201,2020-10-25T11:28:40.201,0.540,0.060,-0.933,0.433
1603639720211,2020-10-25T11:28:40.211,0.550,0.060,-0.931,0.433
1603639720221,2020-10-25T11:28:40.221,0.560,0.060,-0.931,0.433
1603639720231,2020-10-25T11:28:40.231,0.570,0.064,-0.938,0.437
1603639720241,2020-10-25T11:28:40.241,0.580,0.064,-0.943,0.433
1603639720251,2020-10-25T11:28:40.251,0.590,0.065,-0.939,0.433
1603639720261,2020-10-25T11:28:40.261,0.600,0.068,-0.938,0.435
1603639720271,2020-10-25T11:28:40.271,0.610,0.068,-0.937,0.435
1603639720281,2020-10-25T11:28:40.281,0.620,0.069,-0.938,0.434
1603639720291,2020-10-25T11:28:40.291,0.630,0.071,-0.938,0.432
1603639720301,2020-10-25T11:28:40.301,0.640,0.076,-0.941,0.432
1603639720311,2020-10-25T11:28:40.311,0.650,0.078,-0.940,0.435
1603639720321,2020-10-25T11:28:40.321,0.660,0.078,-0.943,0.433
1603639720331,2020-10-25T11:28:40.331,0.670,0.083,-0.937,0.431
1603639720341,2020-10-25T11:28:40.341,0.680,0.082,-0.935,0.429
1603639720351,2020-10-25T11:28:40.351,0.690,0.083,-0.935,0.427
1603639720361,2020-10-25T11:28:40.361,0.700,0.084,-0.938,0.427
1603639720371,2020-10-25T11:28:40.371,0.710,0.083,-0.935,0.426
1603639720381,2020-10-25T11:28:40.381,0.720,0.089,-0.932,0.423
1603639720391,2020-10-25T11:28:40.391,0.730,0.089,-0.933,0.422
1603639720401,2020-10-25T11:28:40.401,0.740,0.093,-0.932,0.418
1603639720411,2020-10-25T11:28:40.411,0.750,0.099,-0.930,0.418
1603639720421,2020-10-25T11:28:40.421,0.760,0.098,-0.933,0.417
1603639720431,2020-10-25T11:28:40.431,0.770,0.102,-0.933,0.417
1603639720441,2020-10-25T11:28:40.441,0.780,0.105,-0.934,0.417
1603639720451,2020-10-25T11:28:40.451,0.790,0.105,-0.936,0.416
1603639720461,2020-10-25T11:28:40.461,0.800,0.109,-0.932,0.416
1603639720471,2020-10-25T11:28:40.471,0.810,0.111,-0.928,0.413
1603639720481,2020-10-25T11:28:40.481,0.820,0.111,-0.925,0.412
1603639720491,2020-10-25T11:28:40.491,0.830,0.114,-0.928,0.411
1603639720501,2020-10-25T11:28:40.501,0.840,0.116,-0.933,0.412
