epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604165958811,2020-10-31T13:39:18.811,0.000,0.631,0.815,-0.131
1604165958821,2020-10-31T13:39:18.821,0.010,0.614,0.849,-0.167
1604165958831,2020-10-31T13:39:18.831,0.020,0.631,0.811,-0.121
1604165958841,2020-10-31T13:39:18.841,0.030,0.643,0.771,-0.094
1604165958851,2020-10-31T13:39:18.851,0.040,0.632,0.758,-0.078
1604165958861,2020-10-31T13:39:18.861,0.050,0.629,0.759,-0.069
1604165958871,2020-10-31T13:39:18.871,0.060,0.634,0.770,-0.065
1604165958881,2020-10-31T13:39:18.881,0.070,0.624,0.773,-0.065
1604165958891,2020-10-31T13:39:18.891,0.080,0.613,0.781,-0.061
1604165958901,2020-10-31T13:39:18.901,0.090,0.612,0.792,-0.070
1604165958911,2020-10-31T13:39:18.911,0.100,0.609,0.807,-0.068
1604165958921,2020-10-31T13:39:18.921,0.110,0.605,0.833,-0.083
1604165958931,2020-10-31T13:39:18.931,0.120,0.599,0.819,-0.097
1604165958941,2020-10-31T13:39:18.941,0.130,0.585,0.790,-0.074
1604165958951,2020-10-31T13:39:18.951,0.140,0.608,0.882,-0.141
1604165958961,2020-10-31T13:39:18.961,0.150,0.595,0.889,-0.149
1604165958971,2020-10-31T13:39:18.971,0.160,0.563,0.758,-0.111
1604165958981,2020-10-31T13:39:18.981,0.170,0.596,0.717,-0.098
1604165958991,2020-10-31T13:39:18.991,0.180,0.629,0.755,-0.131
1604165959001,2020-10-31T13:39:19.001,0.190,0.620,0.780,-0.134
1604165959011,2020-10-31T13:39:19.011,0.200,0.619,0.780,-0.138
1604165959021,2020-10-31T13:39:19.021,0.210,0.625,0.748,-0.145
1604165959031,2020-10-31T13:39:19.031,0.220,0.650,0.706,-0.110
1604165959041,2020-10-31T13:39:19.041,0.230,0.651,0.705,-0.123
1604165959051,2020-10-31T13:39:19.051,0.240,0.644,0.734,-0.143
1604165959061,2020-10-31T13:39:19.061,0.250,0.639,0.741,-0.142
1604165959071,2020-10-31T13:39:19.071,0.260,0.637,0.729,-0.128
1604165959081,2020-10-31T13:39:19.081,0.270,0.613,0.735,-0.134
1604165959091,2020-10-31T13:39:19.091,0.280,0.602,0.753,-0.146
1604165959101,2020-10-31T13:39:19.101,0.290,0.606,0.792,-0.164
1604165959111,2020-10-31T13:39:19.111,0.300,0.593,0.816,-0.171
1604165959121,2020-10-31T13:39:19.121,0.310,0.568,0.809,-0.160
1604165959131,2020-10-31T13:39:19.131,0.320,0.552,0.779,-0.142
1604165959141,2020-10-31T13:39:19.141,0.330,0.549,0.761,-0.126
1604165959151,2020-10-31T13:39:19.151,0.340,0.541,0.757,-0.128
1604165959161,2020-10-31T13:39:19.161,0.350,0.531,0.766,-0.130
1604165959171,2020-10-31T13:39:19.171,0.360,0.522,0.778,-0.137
1604165959181,2020-10-31T13:39:19.181,0.370,0.520,0.785,-0.136
1604165959191,2020-10-31T13:39:19.191,0.380,0.522,0.784,-0.136
1604165959201,2020-10-31T13:39:19.201,0.390,0.519,0.782,-0.132
1604165959211,2020-10-31T13:39:19.211,0.400,0.520,0.786,-0.131
1604165959221,2020-10-31T13:39:19.221,0.410,0.520,0.792,-0.132
1604165959231,2020-10-31T13:39:19.231,0.420,0.522,0.796,-0.129
1604165959241,2020-10-31T13:39:19.241,0.430,0.536,0.803,-0.130
1604165959251,2020-10-31T13:39:19.251,0.440,0.543,0.806,-0.129
1604165959261,2020-10-31T13:39:19.261,0.450,0.547,0.800,-0.128
1604165959271,2020-10-31T13:39:19.271,0.460,0.555,0.797,-0.127
1604165959281,2020-10-31T13:39:19.281,0.470,0.563,0.795,-0.121
1604165959291,2020-10-31T13:39:19.291,0.480,0.570,0.784,-0.125
1604165959301,2020-10-31T13:39:19.301,0.490,0.576,0.793,-0.117
1604165959311,2020-10-31T13:39:19.311,0.500,0.584,0.772,-0.141
1604165959321,2020-10-31T13:39:19.321,0.510,0.601,0.785,-0.122
1604165959331,2020-10-31T13:39:19.331,0.520,0.610,0.772,-0.143
1604165959341,2020-10-31T13:39:19.341,0.530,0.621,0.787,-0.138
1604165959351,2020-10-31T13:39:19.351,0.540,0.620,0.792,-0.150
1604165959361,2020-10-31T13:39:19.361,0.550,0.632,0.794,-0.152
1604165959371,2020-10-31T13:39:19.371,0.560,0.638,0.769,-0.145
1604165959381,2020-10-31T13:39:19.381,0.570,0.641,0.758,-0.144
1604165959391,2020-10-31T13:39:19.391,0.580,0.650,0.756,-0.147
1604165959401,2020-10-31T13:39:19.401,0.590,0.654,0.754,-0.148
1604165959411,2020-10-31T13:39:19.411,0.600,0.655,0.727,-0.147
1604165959421,2020-10-31T13:39:19.421,0.610,0.662,0.731,-0.150
1604165959431,2020-10-31T13:39:19.431,0.620,0.664,0.769,-0.166
1604165959441,2020-10-31T13:39:19.441,0.630,0.660,0.738,-0.156
1604165959451,2020-10-31T13:39:19.451,0.640,0.671,0.708,-0.146
1604165959461,2020-10-31T13:39:19.461,0.650,0.685,0.697,-0.144
1604165959471,2020-10-31T13:39:19.471,0.660,0.690,0.723,-0.149
1604165959481,2020-10-31T13:39:19.481,0.670,0.682,0.746,-0.158
1604165959491,2020-10-31T13:39:19.491,0.680,0.674,0.738,-0.151
1604165959501,2020-10-31T13:39:19.501,0.690,0.677,0.726,-0.150
1604165959511,2020-10-31T13:39:19.511,0.700,0.679,0.725,-0.162
1604165959521,2020-10-31T13:39:19.521,0.710,0.673,0.728,-0.157
1604165959531,2020-10-31T13:39:19.531,0.720,0.674,0.729,-0.157
1604165959541,2020-10-31T13:39:19.541,0.730,0.681,0.724,-0.158
1604165959551,2020-10-31T13:39:19.551,0.740,0.689,0.720,-0.152
1604165959561,2020-10-31T13:39:19.561,0.750,0.692,0.709,-0.142
1604165959571,2020-10-31T13:39:19.571,0.760,0.692,0.692,-0.130
1604165959581,2020-10-31T13:39:19.581,0.770,0.704,0.690,-0.129
1604165959591,2020-10-31T13:39:19.591,0.780,0.715,0.695,-0.127
1604165959601,2020-10-31T13:39:19.601,0.790,0.712,0.708,-0.123
1604165959611,2020-10-31T13:39:19.611,0.800,0.708,0.719,-0.127
1604165959621,2020-10-31T13:39:19.621,0.810,0.709,0.715,-0.126
1604165959631,2020-10-31T13:39:19.631,0.820,0.703,0.711,-0.122
1604165959641,2020-10-31T13:39:19.641,0.830,0.699,0.718,-0.124
1604165959651,2020-10-31T13:39:19.651,0.840,0.697,0.722,-0.128
1604165959661,2020-10-31T13:39:19.661,0.850,0.700,0.752,-0.143
1604165959671,2020-10-31T13:39:19.671,0.860,0.683,0.715,-0.113
1604165959681,2020-10-31T13:39:19.681,0.870,0.693,0.691,-0.116
1604165959691,2020-10-31T13:39:19.691,0.880,0.707,0.720,-0.124
1604165959701,2020-10-31T13:39:19.701,0.890,0.684,0.733,-0.116
1604165959711,2020-10-31T13:39:19.711,0.900,0.681,0.729,-0.117
1604165959721,2020-10-31T13:39:19.721,0.910,0.688,0.709,-0.119
1604165959731,2020-10-31T13:39:19.731,0.920,0.684,0.713,-0.119
1604165959741,2020-10-31T13:39:19.741,0.930,0.677,0.732,-0.135
1604165959751,2020-10-31T13:39:19.751,0.940,0.672,0.738,-0.146
1604165959761,2020-10-31T13:39:19.761,0.950,0.668,0.724,-0.145
1604165959771,2020-10-31T13:39:19.771,0.960,0.670,0.710,-0.143
1604165959781,2020-10-31T13:39:19.781,0.970,0.667,0.695,-0.135
1604165959791,2020-10-31T13:39:19.791,0.980,0.679,0.684,-0.129
1604165959801,2020-10-31T13:39:19.801,0.990,0.693,0.677,-0.126
1604165959811,2020-10-31T13:39:19.811,1.000,0.700,0.674,-0.124
1604165959821,2020-10-31T13:39:19.821,1.010,0.710,0.672,-0.115
1604165959831,2020-10-31T13:39:19.831,1.020,0.721,0.666,-0.115
1604165959841,2020-10-31T13:39:19.841,1.030,0.724,0.666,-0.108
1604165959851,2020-10-31T13:39:19.851,1.040,0.718,0.673,-0.104
1604165959861,2020-10-31T13:39:19.861,1.050,0.713,0.708,-0.123
1604165959871,2020-10-31T13:39:19.871,1.060,0.709,0.734,-0.139
1604165959881,2020-10-31T13:39:19.881,1.070,0.704,0.741,-0.129
1604165959891,2020-10-31T13:39:19.891,1.080,0.695,0.737,-0.124
1604165959901,2020-10-31T13:39:19.901,1.090,0.690,0.738,-0.125
1604165959911,2020-10-31T13:39:19.911,1.100,0.689,0.745,-0.128
1604165959921,2020-10-31T13:39:19.921,1.110,0.688,0.745,-0.125
1604165959931,2020-10-31T13:39:19.931,1.120,0.682,0.736,-0.120
1604165959941,2020-10-31T13:39:19.941,1.130,0.679,0.723,-0.108
1604165959951,2020-10-31T13:39:19.951,1.140,0.676,0.718,-0.106
1604165959961,2020-10-31T13:39:19.961,1.150,0.676,0.721,-0.110
1604165959971,2020-10-31T13:39:19.971,1.160,0.675,0.727,-0.111
1604165959981,2020-10-31T13:39:19.981,1.170,0.672,0.724,-0.121
1604165959991,2020-10-31T13:39:19.991,1.180,0.670,0.722,-0.121
1604165960001,2020-10-31T13:39:20.001,1.190,0.669,0.720,-0.120
1604165960011,2020-10-31T13:39:20.011,1.200,0.676,0.709,-0.114
1604165960021,2020-10-31T13:39:20.021,1.210,0.678,0.691,-0.110
1604165960031,2020-10-31T13:39:20.031,1.220,0.686,0.682,-0.105
1604165960041,2020-10-31T13:39:20.041,1.230,0.694,0.673,-0.098
1604165960051,2020-10-31T13:39:20.051,1.240,0.705,0.663,-0.098
1604165960061,2020-10-31T13:39:20.061,1.250,0.711,0.662,-0.102
1604165960071,2020-10-31T13:39:20.071,1.260,0.715,0.664,-0.102
1604165960081,2020-10-31T13:39:20.081,1.270,0.712,0.671,-0.109
1604165960091,2020-10-31T13:39:20.091,1.280,0.705,0.687,-0.125
1604165960101,2020-10-31T13:39:20.101,1.290,0.699,0.693,-0.132
1604165960111,2020-10-31T13:39:20.111,1.300,0.705,0.699,-0.140
1604165960121,2020-10-31T13:39:20.121,1.310,0.706,0.699,-0.148
1604165960131,2020-10-31T13:39:20.131,1.320,0.698,0.699,-0.136
1604165960141,2020-10-31T13:39:20.141,1.330,0.698,0.683,-0.123
1604165960151,2020-10-31T13:39:20.151,1.340,0.703,0.658,-0.110
1604165960161,2020-10-31T13:39:20.161,1.350,0.698,0.644,-0.105
1604165960171,2020-10-31T13:39:20.171,1.360,0.696,0.659,-0.096
1604165960181,2020-10-31T13:39:20.181,1.370,0.705,0.672,-0.098
1604165960191,2020-10-31T13:39:20.191,1.380,0.705,0.681,-0.102
1604165960201,2020-10-31T13:39:20.201,1.390,0.699,0.694,-0.105
1604165960211,2020-10-31T13:39:20.211,1.400,0.692,0.699,-0.103
1604165960221,2020-10-31T13:39:20.221,1.410,0.692,0.707,-0.102
1604165960231,2020-10-31T13:39:20.231,1.420,0.688,0.727,-0.109
1604165960241,2020-10-31T13:39:20.241,1.430,0.686,0.750,-0.114
1604165960251,2020-10-31T13:39:20.251,1.440,0.690,0.762,-0.114
1604165960261,2020-10-31T13:39:20.261,1.450,0.689,0.752,-0.107
1604165960271,2020-10-31T13:39:20.271,1.460,0.690,0.735,-0.098
1604165960281,2020-10-31T13:39:20.281,1.470,0.689,0.717,-0.084
1604165960291,2020-10-31T13:39:20.291,1.480,0.692,0.710,-0.080
1604165960301,2020-10-31T13:39:20.301,1.490,0.700,0.710,-0.075
1604165960311,2020-10-31T13:39:20.311,1.500,0.699,0.715,-0.084
1604165960321,2020-10-31T13:39:20.321,1.510,0.687,0.737,-0.107
1604165960331,2020-10-31T13:39:20.331,1.520,0.683,0.757,-0.116
1604165960341,2020-10-31T13:39:20.341,1.530,0.682,0.764,-0.115
1604165960351,2020-10-31T13:39:20.351,1.540,0.677,0.755,-0.111
1604165960361,2020-10-31T13:39:20.361,1.550,0.680,0.743,-0.107
1604165960371,2020-10-31T13:39:20.371,1.560,0.685,0.722,-0.097
1604165960381,2020-10-31T13:39:20.381,1.570,0.695,0.722,-0.086
1604165960391,2020-10-31T13:39:20.391,1.580,0.699,0.725,-0.083
1604165960401,2020-10-31T13:39:20.401,1.590,0.703,0.723,-0.074
1604165960411,2020-10-31T13:39:20.411,1.600,0.702,0.724,-0.076
1604165960421,2020-10-31T13:39:20.421,1.610,0.701,0.722,-0.063
1604165960431,2020-10-31T13:39:20.431,1.620,0.690,0.717,-0.057
1604165960441,2020-10-31T13:39:20.441,1.630,0.692,0.750,-0.066
1604165960451,2020-10-31T13:39:20.451,1.640,0.674,0.760,-0.075
1604165960461,2020-10-31T13:39:20.461,1.650,0.659,0.763,-0.066
1604165960471,2020-10-31T13:39:20.471,1.660,0.655,0.766,-0.078
1604165960481,2020-10-31T13:39:20.481,1.670,0.651,0.760,-0.065
1604165960491,2020-10-31T13:39:20.491,1.680,0.658,0.736,-0.065
1604165960501,2020-10-31T13:39:20.501,1.690,0.674,0.733,-0.043
1604165960511,2020-10-31T13:39:20.511,1.700,0.685,0.716,-0.043
1604165960521,2020-10-31T13:39:20.521,1.710,0.695,0.729,-0.042
1604165960531,2020-10-31T13:39:20.531,1.720,0.694,0.738,-0.043
1604165960541,2020-10-31T13:39:20.541,1.730,0.697,0.743,-0.046
1604165960551,2020-10-31T13:39:20.551,1.740,0.712,0.752,-0.056
1604165960561,2020-10-31T13:39:20.561,1.750,0.714,0.757,-0.041
1604165960571,2020-10-31T13:39:20.571,1.760,0.700,0.759,-0.041
1604165960581,2020-10-31T13:39:20.581,1.770,0.712,0.780,-0.053
1604165960591,2020-10-31T13:39:20.591,1.780,0.708,0.785,-0.050
1604165960601,2020-10-31T13:39:20.601,1.790,0.698,0.772,-0.046
1604165960611,2020-10-31T13:39:20.611,1.800,0.704,0.771,-0.051
1604165960621,2020-10-31T13:39:20.621,1.810,0.694,0.758,-0.047
1604165960631,2020-10-31T13:39:20.631,1.820,0.697,0.764,-0.049
1604165960641,2020-10-31T13:39:20.641,1.830,0.705,0.759,-0.048
1604165960651,2020-10-31T13:39:20.651,1.840,0.701,0.747,-0.047
1604165960661,2020-10-31T13:39:20.661,1.850,0.695,0.744,-0.053
1604165960671,2020-10-31T13:39:20.671,1.860,0.692,0.744,-0.056
1604165960681,2020-10-31T13:39:20.681,1.870,0.694,0.746,-0.064
1604165960691,2020-10-31T13:39:20.691,1.880,0.701,0.741,-0.073
1604165960701,2020-10-31T13:39:20.701,1.890,0.704,0.738,-0.077
1604165960711,2020-10-31T13:39:20.711,1.900,0.697,0.741,-0.077
1604165960721,2020-10-31T13:39:20.721,1.910,0.689,0.744,-0.080
1604165960731,2020-10-31T13:39:20.731,1.920,0.680,0.732,-0.080
1604165960741,2020-10-31T13:39:20.741,1.930,0.673,0.717,-0.081
1604165960751,2020-10-31T13:39:20.751,1.940,0.664,0.718,-0.085
1604165960761,2020-10-31T13:39:20.761,1.950,0.662,0.723,-0.091
1604165960771,2020-10-31T13:39:20.771,1.960,0.659,0.733,-0.100
1604165960781,2020-10-31T13:39:20.781,1.970,0.645,0.730,-0.101
1604165960791,2020-10-31T13:39:20.791,1.980,0.637,0.727,-0.095
1604165960801,2020-10-31T13:39:20.801,1.990,0.633,0.740,-0.106
1604165960811,2020-10-31T13:39:20.811,2.000,0.629,0.747,-0.111
1604165960821,2020-10-31T13:39:20.821,2.010,0.625,0.747,-0.110
1604165960831,2020-10-31T13:39:20.831,2.020,0.624,0.743,-0.120
1604165960841,2020-10-31T13:39:20.841,2.030,0.629,0.737,-0.124
1604165960851,2020-10-31T13:39:20.851,2.040,0.633,0.723,-0.125
1604165960861,2020-10-31T13:39:20.861,2.050,0.642,0.711,-0.128
1604165960871,2020-10-31T13:39:20.871,2.060,0.648,0.707,-0.130
1604165960881,2020-10-31T13:39:20.881,2.070,0.650,0.701,-0.128
1604165960891,2020-10-31T13:39:20.891,2.080,0.655,0.695,-0.126
1604165960901,2020-10-31T13:39:20.901,2.090,0.658,0.693,-0.130
1604165960911,2020-10-31T13:39:20.911,2.100,0.658,0.696,-0.130
1604165960921,2020-10-31T13:39:20.921,2.110,0.659,0.700,-0.131
1604165960931,2020-10-31T13:39:20.931,2.120,0.658,0.708,-0.133
1604165960941,2020-10-31T13:39:20.941,2.130,0.658,0.710,-0.129
1604165960951,2020-10-31T13:39:20.951,2.140,0.655,0.709,-0.123
1604165960961,2020-10-31T13:39:20.961,2.150,0.651,0.710,-0.123
1604165960971,2020-10-31T13:39:20.971,2.160,0.647,0.717,-0.127
1604165960981,2020-10-31T13:39:20.981,2.170,0.643,0.717,-0.125
1604165960991,2020-10-31T13:39:20.991,2.180,0.633,0.722,-0.131
1604165961001,2020-10-31T13:39:21.001,2.190,0.629,0.732,-0.143
