epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604166358700,2020-10-31T13:45:58.700,0.000,0.275,0.867,-0.215
1604166358710,2020-10-31T13:45:58.710,0.010,0.259,0.862,-0.221
1604166358720,2020-10-31T13:45:58.720,0.020,0.242,0.857,-0.229
1604166358730,2020-10-31T13:45:58.730,0.030,0.229,0.865,-0.238
1604166358740,2020-10-31T13:45:58.740,0.040,0.219,0.873,-0.253
1604166358750,2020-10-31T13:45:58.750,0.050,0.213,0.879,-0.271
1604166358760,2020-10-31T13:45:58.760,0.060,0.213,0.883,-0.274
1604166358770,2020-10-31T13:45:58.770,0.070,0.218,0.885,-0.272
1604166358780,2020-10-31T13:45:58.780,0.080,0.222,0.877,-0.270
1604166358790,2020-10-31T13:45:58.790,0.090,0.223,0.867,-0.261
1604166358800,2020-10-31T13:45:58.800,0.100,0.232,0.861,-0.250
1604166358810,2020-10-31T13:45:58.810,0.110,0.248,0.853,-0.243
1604166358820,2020-10-31T13:45:58.820,0.120,0.254,0.833,-0.236
1604166358830,2020-10-31T13:45:58.830,0.130,0.255,0.819,-0.231
1604166358840,2020-10-31T13:45:58.840,0.140,0.258,0.824,-0.234
1604166358850,2020-10-31T13:45:58.850,0.150,0.262,0.835,-0.235
1604166358860,2020-10-31T13:45:58.860,0.160,0.269,0.852,-0.234
1604166358870,2020-10-31T13:45:58.870,0.170,0.280,0.862,-0.228
1604166358880,2020-10-31T13:45:58.880,0.180,0.293,0.872,-0.221
1604166358890,2020-10-31T13:45:58.890,0.190,0.296,0.878,-0.213
1604166358900,2020-10-31T13:45:58.900,0.200,0.308,0.891,-0.208
1604166358910,2020-10-31T13:45:58.910,0.210,0.323,0.886,-0.188
1604166358920,2020-10-31T13:45:58.920,0.220,0.337,0.881,-0.177
1604166358930,2020-10-31T13:45:58.930,0.230,0.347,0.890,-0.173
1604166358940,2020-10-31T13:45:58.940,0.240,0.351,0.922,-0.180
1604166358950,2020-10-31T13:45:58.950,0.250,0.366,0.955,-0.187
1604166358960,2020-10-31T13:45:58.960,0.260,0.387,0.996,-0.192
1604166358970,2020-10-31T13:45:58.970,0.270,0.406,1.030,-0.204
1604166358980,2020-10-31T13:45:58.980,0.280,0.429,1.054,-0.208
1604166358990,2020-10-31T13:45:58.990,0.290,0.438,1.055,-0.197
1604166359000,2020-10-31T13:45:59.000,0.300,0.449,1.042,-0.186
1604166359010,2020-10-31T13:45:59.010,0.310,0.451,1.013,-0.173
1604166359020,2020-10-31T13:45:59.020,0.320,0.446,0.983,-0.167
1604166359030,2020-10-31T13:45:59.030,0.330,0.432,0.962,-0.165
1604166359040,2020-10-31T13:45:59.040,0.340,0.415,0.946,-0.167
1604166359050,2020-10-31T13:45:59.050,0.350,0.400,0.943,-0.178
1604166359060,2020-10-31T13:45:59.060,0.360,0.391,0.946,-0.191
1604166359070,2020-10-31T13:45:59.070,0.370,0.379,0.945,-0.191
1604166359080,2020-10-31T13:45:59.080,0.380,0.365,0.939,-0.189
1604166359090,2020-10-31T13:45:59.090,0.390,0.356,0.930,-0.185
1604166359100,2020-10-31T13:45:59.100,0.400,0.346,0.920,-0.178
1604166359110,2020-10-31T13:45:59.110,0.410,0.335,0.901,-0.181
1604166359120,2020-10-31T13:45:59.120,0.420,0.317,0.902,-0.187
1604166359130,2020-10-31T13:45:59.130,0.430,0.298,0.916,-0.197
1604166359140,2020-10-31T13:45:59.140,0.440,0.296,0.916,-0.196
1604166359150,2020-10-31T13:45:59.150,0.450,0.285,0.928,-0.203
1604166359160,2020-10-31T13:45:59.160,0.460,0.277,0.946,-0.212
1604166359170,2020-10-31T13:45:59.170,0.470,0.272,0.954,-0.216
1604166359180,2020-10-31T13:45:59.180,0.480,0.262,0.942,-0.216
1604166359190,2020-10-31T13:45:59.190,0.490,0.258,0.949,-0.215
1604166359200,2020-10-31T13:45:59.200,0.500,0.257,0.943,-0.213
1604166359210,2020-10-31T13:45:59.210,0.510,0.247,0.916,-0.209
1604166359220,2020-10-31T13:45:59.220,0.520,0.235,0.898,-0.207
1604166359230,2020-10-31T13:45:59.230,0.530,0.229,0.905,-0.208
1604166359240,2020-10-31T13:45:59.240,0.540,0.225,0.903,-0.213
1604166359250,2020-10-31T13:45:59.250,0.550,0.220,0.906,-0.220
1604166359260,2020-10-31T13:45:59.260,0.560,0.209,0.923,-0.230
1604166359270,2020-10-31T13:45:59.270,0.570,0.207,0.944,-0.244
1604166359280,2020-10-31T13:45:59.280,0.580,0.212,0.959,-0.245
1604166359290,2020-10-31T13:45:59.290,0.590,0.224,0.969,-0.250
1604166359300,2020-10-31T13:45:59.300,0.600,0.233,0.957,-0.241
1604166359310,2020-10-31T13:45:59.310,0.610,0.244,0.949,-0.240
1604166359320,2020-10-31T13:45:59.320,0.620,0.244,0.927,-0.238
1604166359330,2020-10-31T13:45:59.330,0.630,0.241,0.923,-0.233
1604166359340,2020-10-31T13:45:59.340,0.640,0.242,0.914,-0.232
1604166359350,2020-10-31T13:45:59.350,0.650,0.241,0.921,-0.242
1604166359360,2020-10-31T13:45:59.360,0.660,0.233,0.930,-0.246
1604166359370,2020-10-31T13:45:59.370,0.670,0.228,0.935,-0.254
1604166359380,2020-10-31T13:45:59.380,0.680,0.222,0.917,-0.251
1604166359390,2020-10-31T13:45:59.390,0.690,0.218,0.934,-0.266
1604166359400,2020-10-31T13:45:59.400,0.700,0.211,0.944,-0.275
1604166359410,2020-10-31T13:45:59.410,0.710,0.208,0.919,-0.272
1604166359420,2020-10-31T13:45:59.420,0.720,0.208,0.915,-0.277
1604166359430,2020-10-31T13:45:59.430,0.730,0.205,0.919,-0.285
1604166359440,2020-10-31T13:45:59.440,0.740,0.192,0.911,-0.290
1604166359450,2020-10-31T13:45:59.450,0.750,0.181,0.910,-0.303
1604166359460,2020-10-31T13:45:59.460,0.760,0.176,0.920,-0.317
1604166359470,2020-10-31T13:45:59.470,0.770,0.173,0.915,-0.321
1604166359480,2020-10-31T13:45:59.480,0.780,0.163,0.908,-0.337
1604166359490,2020-10-31T13:45:59.490,0.790,0.158,0.932,-0.361
