epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1604166146577,2020-10-31T13:42:26.577,0.000,-0.000001500,-0.000058500,0.000014938
1604166146627,2020-10-31T13:42:26.627,0.050,-0.000001500,-0.000058500,0.000013063
1604166146677,2020-10-31T13:42:26.677,0.100,-0.000001125,-0.000058125,0.000014187
1604166146727,2020-10-31T13:42:26.727,0.150,-0.000001500,-0.000057750,0.000014938
1604166146777,2020-10-31T13:42:26.777,0.200,-0.000001500,-0.000057438,0.000013875
1604166146827,2020-10-31T13:42:26.827,0.250,-0.000001125,-0.000057750,0.000014187
1604166146877,2020-10-31T13:42:26.877,0.300,-0.000000750,-0.000057750,0.000015687
1604166146927,2020-10-31T13:42:26.927,0.350,-0.000001125,-0.000057750,0.000014250
1604166146977,2020-10-31T13:42:26.977,0.400,-0.000000375,-0.000058875,0.000014938
1604166147027,2020-10-31T13:42:27.027,0.450,0.000000312,-0.000058875,0.000013875
1604166147077,2020-10-31T13:42:27.077,0.500,0.000000000,-0.000058875,0.000014625
1604166147127,2020-10-31T13:42:27.127,0.550,0.000000688,-0.000059938,0.000014938
1604166147177,2020-10-31T13:42:27.177,0.600,0.000001063,-0.000060313,0.000015000
1604166147227,2020-10-31T13:42:27.227,0.650,0.000000688,-0.000060313,0.000014250
1604166147277,2020-10-31T13:42:27.277,0.700,-0.000000375,-0.000060313,0.000015000
1604166147327,2020-10-31T13:42:27.327,0.750,0.000000000,-0.000060313,0.000014250
1604166147377,2020-10-31T13:42:27.377,0.800,0.000000312,-0.000058500,0.000013875
1604166147427,2020-10-31T13:42:27.427,0.850,-0.000000375,-0.000058500,0.000014250
1604166147477,2020-10-31T13:42:27.477,0.900,-0.000001125,-0.000058500,0.000014625
1604166147527,2020-10-31T13:42:27.527,0.950,0.000000000,-0.000059250,0.000014250
1604166147577,2020-10-31T13:42:27.577,1.000,0.000000312,-0.000058500,0.000013875
1604166147627,2020-10-31T13:42:27.627,1.050,-0.000000750,-0.000058500,0.000014625
1604166147677,2020-10-31T13:42:27.677,1.100,0.000000000,-0.000058125,0.000014625
