epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1604157906806,2020-10-31T11:25:06.806,0.000,-0.000019562,-0.000072187,0.000016437
1604157906856,2020-10-31T11:25:06.856,0.050,-0.000022437,-0.000072187,0.000014938
1604157906906,2020-10-31T11:25:06.906,0.100,-0.000022437,-0.000072938,0.000014562
1604157906956,2020-10-31T11:25:06.956,0.150,-0.000022437,-0.000071125,0.000014562
1604157907006,2020-10-31T11:25:07.006,0.200,-0.000022813,-0.000071500,0.000013437
1604157907056,2020-10-31T11:25:07.056,0.250,-0.000023500,-0.000072187,0.000014562
1604157907106,2020-10-31T11:25:07.106,0.300,-0.000022813,-0.000071875,0.000015313
1604157907156,2020-10-31T11:25:07.156,0.350,-0.000022437,-0.000071875,0.000015313
1604157907206,2020-10-31T11:25:07.206,0.400,-0.000022813,-0.000071125,0.000013812
1604157907256,2020-10-31T11:25:07.256,0.450,-0.000023500,-0.000072938,0.000015313
1604157907306,2020-10-31T11:25:07.306,0.500,-0.000023125,-0.000073312,0.000013812
1604157907356,2020-10-31T11:25:07.356,0.550,-0.000023500,-0.000072938,0.000013812
1604157907406,2020-10-31T11:25:07.406,0.600,-0.000022813,-0.000072938,0.000014187
1604157907456,2020-10-31T11:25:07.456,0.650,-0.000023875,-0.000072187,0.000013437
1604157907506,2020-10-31T11:25:07.506,0.700,-0.000022813,-0.000072938,0.000015687
1604157907556,2020-10-31T11:25:07.556,0.750,-0.000023500,-0.000073312,0.000014187
1604157907606,2020-10-31T11:25:07.606,0.800,-0.000023125,-0.000073312,0.000014187
1604157907656,2020-10-31T11:25:07.656,0.850,-0.000022813,-0.000073312,0.000014187
1604157907706,2020-10-31T11:25:07.706,0.900,-0.000022437,-0.000072562,0.000013812
1604157907756,2020-10-31T11:25:07.756,0.950,-0.000022813,-0.000072938,0.000015313
1604157907806,2020-10-31T11:25:07.806,1.000,-0.000023125,-0.000072562,0.000015687
1604157907856,2020-10-31T11:25:07.856,1.050,-0.000023125,-0.000073688,0.000014187
1604157907906,2020-10-31T11:25:07.906,1.100,-0.000023125,-0.000071500,0.000013437
1604157907956,2020-10-31T11:25:07.956,1.150,-0.000022437,-0.000074375,0.000014938
1604157908006,2020-10-31T11:25:08.006,1.200,-0.000022813,-0.000073688,0.000014938
1604157908056,2020-10-31T11:25:08.056,1.250,-0.000022813,-0.000074375,0.000014187
1604157908106,2020-10-31T11:25:08.106,1.300,-0.000021375,-0.000073312,0.000014187
1604157908156,2020-10-31T11:25:08.156,1.350,-0.000022437,-0.000074000,0.000015687
1604157908206,2020-10-31T11:25:08.206,1.400,-0.000021687,-0.000073312,0.000014562
1604157908256,2020-10-31T11:25:08.256,1.450,-0.000021375,-0.000075437,0.000015313
1604157908306,2020-10-31T11:25:08.306,1.500,-0.000022437,-0.000074375,0.000014562
1604157908356,2020-10-31T11:25:08.356,1.550,-0.000022437,-0.000074750,0.000015313
1604157908406,2020-10-31T11:25:08.406,1.600,-0.000023875,-0.000074750,0.000012688
1604157908456,2020-10-31T11:25:08.456,1.650,-0.000023125,-0.000074750,0.000014187
1604157908506,2020-10-31T11:25:08.506,1.700,-0.000023125,-0.000076187,0.000012688
1604157908556,2020-10-31T11:25:08.556,1.750,-0.000023875,-0.000076937,0.000013812
1604157908606,2020-10-31T11:25:08.606,1.800,-0.000022813,-0.000075500,0.000014187
1604157908656,2020-10-31T11:25:08.656,1.850,-0.000022813,-0.000075125,0.000013812
1604157908706,2020-10-31T11:25:08.706,1.900,-0.000022813,-0.000075813,0.000014187
1604157908756,2020-10-31T11:25:08.756,1.950,-0.000023125,-0.000075125,0.000014187
1604157908806,2020-10-31T11:25:08.806,2.000,-0.000022437,-0.000075125,0.000015313
1604157908856,2020-10-31T11:25:08.856,2.050,-0.000023500,-0.000075500,0.000015313
1604157908906,2020-10-31T11:25:08.906,2.100,-0.000022437,-0.000075500,0.000014938
1604157908956,2020-10-31T11:25:08.956,2.150,-0.000022063,-0.000075437,0.000014938
1604157909006,2020-10-31T11:25:09.006,2.200,-0.000022813,-0.000075125,0.000014187
1604157909056,2020-10-31T11:25:09.056,2.250,-0.000023125,-0.000075813,0.000014562
1604157909106,2020-10-31T11:25:09.106,2.300,-0.000021687,-0.000075125,0.000016437
1604157909156,2020-10-31T11:25:09.156,2.350,-0.000021687,-0.000075125,0.000015313
1604157909206,2020-10-31T11:25:09.206,2.400,-0.000021687,-0.000074750,0.000015313
1604157909256,2020-10-31T11:25:09.256,2.450,-0.000021687,-0.000075500,0.000014187
1604157909306,2020-10-31T11:25:09.306,2.500,-0.000022063,-0.000075125,0.000014187
1604157909356,2020-10-31T11:25:09.356,2.550,-0.000022063,-0.000074000,0.000014562
1604157909406,2020-10-31T11:25:09.406,2.600,-0.000022813,-0.000074750,0.000015313
1604157909456,2020-10-31T11:25:09.456,2.650,-0.000022437,-0.000076187,0.000015687
1604157909506,2020-10-31T11:25:09.506,2.700,-0.000021000,-0.000075500,0.000014938
1604157909556,2020-10-31T11:25:09.556,2.750,-0.000021687,-0.000075813,0.000015313
1604157909606,2020-10-31T11:25:09.606,2.800,-0.000022437,-0.000075125,0.000016063
1604157909656,2020-10-31T11:25:09.656,2.850,-0.000021687,-0.000075125,0.000015313
1604157909706,2020-10-31T11:25:09.706,2.900,-0.000021000,-0.000075813,0.000014938
1604157909756,2020-10-31T11:25:09.756,2.950,-0.000022437,-0.000075813,0.000015313
1604157909806,2020-10-31T11:25:09.806,3.000,-0.000021000,-0.000075125,0.000014938
1604157909856,2020-10-31T11:25:09.856,3.050,-0.000022063,-0.000075813,0.000014187
1604157909906,2020-10-31T11:25:09.906,3.100,-0.000021375,-0.000075500,0.000014938
1604157909956,2020-10-31T11:25:09.956,3.150,-0.000021687,-0.000075125,0.000015313
1604157910006,2020-10-31T11:25:10.006,3.200,-0.000022063,-0.000075813,0.000015313
1604157910056,2020-10-31T11:25:10.056,3.250,-0.000021687,-0.000076187,0.000014938
1604157910106,2020-10-31T11:25:10.106,3.300,-0.000021375,-0.000076563,0.000015687
1604157910156,2020-10-31T11:25:10.156,3.350,-0.000021375,-0.000075500,0.000014938
1604157910206,2020-10-31T11:25:10.206,3.400,-0.000021375,-0.000076563,0.000015687
1604157910256,2020-10-31T11:25:10.256,3.450,-0.000020625,-0.000076187,0.000015687
1604157910306,2020-10-31T11:25:10.306,3.500,-0.000021375,-0.000075813,0.000014938
1604157910356,2020-10-31T11:25:10.356,3.550,-0.000021375,-0.000075500,0.000015687
1604157910406,2020-10-31T11:25:10.406,3.600,-0.000021375,-0.000075125,0.000016063
1604157910456,2020-10-31T11:25:10.456,3.650,-0.000021687,-0.000075813,0.000015687
