epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1604159776125,2020-10-31T11:56:16.125,0.000,-0.000057875,-0.000109875,-0.000007875
1604159776175,2020-10-31T11:56:16.175,0.050,-0.000058250,-0.000109875,-0.000008250
1604159776225,2020-10-31T11:56:16.225,0.100,-0.000058250,-0.000109500,-0.000009375
1604159776275,2020-10-31T11:56:16.275,0.150,-0.000057125,-0.000111313,-0.000008250
1604159776325,2020-10-31T11:56:16.325,0.200,-0.000058625,-0.000110562,-0.000009375
1604159776375,2020-10-31T11:56:16.375,0.250,-0.000057875,-0.000112000,-0.000010875
1604159776425,2020-10-31T11:56:16.425,0.300,-0.000058250,-0.000111687,-0.000012000
1604159776475,2020-10-31T11:56:16.475,0.350,-0.000057875,-0.000111313,-0.000012000
1604159776525,2020-10-31T11:56:16.525,0.400,-0.000056812,-0.000112750,-0.000010500
1604159776575,2020-10-31T11:56:16.575,0.450,-0.000056812,-0.000113813,-0.000012375
1604159776625,2020-10-31T11:56:16.625,0.500,-0.000055687,-0.000113875,-0.000012000
1604159776675,2020-10-31T11:56:16.675,0.550,-0.000055687,-0.000113875,-0.000012375
1604159776725,2020-10-31T11:56:16.725,0.600,-0.000056812,-0.000112750,-0.000012750
1604159776775,2020-10-31T11:56:16.775,0.650,-0.000057500,-0.000113125,-0.000014312
1604159776825,2020-10-31T11:56:16.825,0.700,-0.000056063,-0.000113875,-0.000013188
1604159776875,2020-10-31T11:56:16.875,0.750,-0.000054625,-0.000116375,-0.000012000
1604159776925,2020-10-31T11:56:16.925,0.800,-0.000052437,-0.000118187,-0.000011250
1604159776975,2020-10-31T11:56:16.975,0.850,-0.000051750,-0.000120000,-0.000010125
1604159777025,2020-10-31T11:56:17.025,0.900,-0.000049562,-0.000122500,-0.000009000
1604159777075,2020-10-31T11:56:17.075,0.950,-0.000045938,-0.000124313,-0.000006375
1604159777125,2020-10-31T11:56:17.125,1.000,-0.000044125,-0.000125063,-0.000006000
1604159777175,2020-10-31T11:56:17.175,1.050,-0.000041250,-0.000127562,-0.000004125
1604159777225,2020-10-31T11:56:17.225,1.100,-0.000040875,-0.000128313,-0.000004125
1604159777275,2020-10-31T11:56:17.275,1.150,-0.000041937,-0.000127250,-0.000003750
1604159777325,2020-10-31T11:56:17.325,1.200,-0.000041625,-0.000127937,-0.000002625
1604159777375,2020-10-31T11:56:17.375,1.250,-0.000040500,-0.000128313,-0.000003750
1604159777425,2020-10-31T11:56:17.425,1.300,-0.000040500,-0.000127937,-0.000004125
1604159777475,2020-10-31T11:56:17.475,1.350,-0.000039813,-0.000127625,-0.000004500
1604159777525,2020-10-31T11:56:17.525,1.400,-0.000039062,-0.000127562,-0.000004125
1604159777575,2020-10-31T11:56:17.575,1.450,-0.000037250,-0.000128313,-0.000004125
1604159777625,2020-10-31T11:56:17.625,1.500,-0.000036562,-0.000130813,-0.000003750
1604159777675,2020-10-31T11:56:17.675,1.550,-0.000034750,-0.000130500,-0.000004500
1604159777725,2020-10-31T11:56:17.725,1.600,-0.000035438,-0.000129375,-0.000003750
1604159777775,2020-10-31T11:56:17.775,1.650,-0.000038375,-0.000129000,-0.000005250
1604159777825,2020-10-31T11:56:17.825,1.700,-0.000039437,-0.000128688,-0.000004500
1604159777875,2020-10-31T11:56:17.875,1.750,-0.000037625,-0.000129062,-0.000005625
1604159777925,2020-10-31T11:56:17.925,1.800,-0.000035438,-0.000130875,-0.000004875
1604159777975,2020-10-31T11:56:17.975,1.850,-0.000034750,-0.000130500,-0.000005250
1604159778025,2020-10-31T11:56:18.025,1.900,-0.000035438,-0.000130813,-0.000007125
1604159778075,2020-10-31T11:56:18.075,1.950,-0.000036187,-0.000131562,-0.000007125
1604159778125,2020-10-31T11:56:18.125,2.000,-0.000035812,-0.000131187,-0.000006750
1604159778175,2020-10-31T11:56:18.175,2.050,-0.000036187,-0.000128313,-0.000007875
1604159778225,2020-10-31T11:56:18.225,2.100,-0.000037625,-0.000126875,-0.000006750
1604159778275,2020-10-31T11:56:18.275,2.150,-0.000037625,-0.000127937,-0.000006375
1604159778325,2020-10-31T11:56:18.325,2.200,-0.000035812,-0.000128688,-0.000004500
1604159778375,2020-10-31T11:56:18.375,2.250,-0.000035125,-0.000129375,-0.000004125
