epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627847686653,2021-08-01T15:54:46.653,0.000,0.353,-0.919,0.305
1627847686663,2021-08-01T15:54:46.663,0.010,0.358,-0.921,0.304
1627847686673,2021-08-01T15:54:46.673,0.020,0.361,-0.917,0.306
1627847686683,2021-08-01T15:54:46.683,0.030,0.360,-0.919,0.304
1627847686693,2021-08-01T15:54:46.693,0.040,0.361,-0.919,0.302
1627847686703,2021-08-01T15:54:46.703,0.050,0.358,-0.921,0.302
1627847686713,2021-08-01T15:54:46.713,0.060,0.357,-0.920,0.302
1627847686723,2021-08-01T15:54:46.723,0.070,0.356,-0.921,0.303
1627847686733,2021-08-01T15:54:46.733,0.080,0.356,-0.922,0.304
1627847686743,2021-08-01T15:54:46.743,0.090,0.356,-0.920,0.303
1627847686753,2021-08-01T15:54:46.753,0.100,0.358,-0.918,0.302
1627847686763,2021-08-01T15:54:46.763,0.110,0.362,-0.919,0.302
1627847686773,2021-08-01T15:54:46.773,0.120,0.365,-0.925,0.305
1627847686783,2021-08-01T15:54:46.783,0.130,0.381,-0.927,0.296
1627847686793,2021-08-01T15:54:46.793,0.140,0.372,-0.912,0.293
1627847686803,2021-08-01T15:54:46.803,0.150,0.371,-0.911,0.294
1627847686813,2021-08-01T15:54:46.813,0.160,0.370,-0.913,0.292
1627847686823,2021-08-01T15:54:46.823,0.170,0.373,-0.907,0.289
1627847686833,2021-08-01T15:54:46.833,0.180,0.375,-0.902,0.289
1627847686843,2021-08-01T15:54:46.843,0.190,0.381,-0.901,0.285
1627847686853,2021-08-01T15:54:46.853,0.200,0.383,-0.902,0.289
1627847686863,2021-08-01T15:54:46.863,0.210,0.387,-0.906,0.293
1627847686873,2021-08-01T15:54:46.873,0.220,0.388,-0.911,0.293
1627847686883,2021-08-01T15:54:46.883,0.230,0.389,-0.907,0.297
1627847686893,2021-08-01T15:54:46.893,0.240,0.385,-0.906,0.295
1627847686903,2021-08-01T15:54:46.903,0.250,0.386,-0.906,0.294
1627847686913,2021-08-01T15:54:46.913,0.260,0.382,-0.899,0.288
1627847686923,2021-08-01T15:54:46.923,0.270,0.383,-0.892,0.288
1627847686933,2021-08-01T15:54:46.933,0.280,0.386,-0.894,0.291
1627847686943,2021-08-01T15:54:46.943,0.290,0.388,-0.901,0.293
1627847686953,2021-08-01T15:54:46.953,0.300,0.394,-0.906,0.294
1627847686963,2021-08-01T15:54:46.963,0.310,0.395,-0.906,0.296
1627847686973,2021-08-01T15:54:46.973,0.320,0.396,-0.907,0.293
1627847686983,2021-08-01T15:54:46.983,0.330,0.396,-0.908,0.295
1627847686993,2021-08-01T15:54:46.993,0.340,0.394,-0.906,0.293
1627847687003,2021-08-01T15:54:47.003,0.350,0.387,-0.902,0.294
1627847687013,2021-08-01T15:54:47.013,0.360,0.385,-0.900,0.296
1627847687023,2021-08-01T15:54:47.023,0.370,0.387,-0.902,0.295
1627847687033,2021-08-01T15:54:47.033,0.380,0.383,-0.901,0.295
1627847687043,2021-08-01T15:54:47.043,0.390,0.386,-0.895,0.296
1627847687053,2021-08-01T15:54:47.053,0.400,0.386,-0.896,0.297
1627847687063,2021-08-01T15:54:47.063,0.410,0.391,-0.901,0.297
