epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1627847686574,2021-08-01T15:54:46.574,0.000,-0.000090312,0.000085937,-0.000089188
1627847686624,2021-08-01T15:54:46.624,0.050,-0.000091437,0.000100187,-0.000089562
1627847686674,2021-08-01T15:54:46.674,0.100,-0.000091063,0.000095437,-0.000089188
1627847686724,2021-08-01T15:54:46.724,0.150,-0.000091063,0.000100875,-0.000089625
1627847686774,2021-08-01T15:54:46.774,0.200,-0.000091437,0.000098750,-0.000088812
1627847686824,2021-08-01T15:54:46.824,0.250,-0.000093625,0.000100563,-0.000088063
1627847686874,2021-08-01T15:54:46.874,0.300,-0.000090687,0.000100875,-0.000090000
1627847686924,2021-08-01T15:54:46.924,0.350,-0.000090312,0.000102000,-0.000088063
1627847686974,2021-08-01T15:54:46.974,0.400,-0.000091063,0.000100563,-0.000089250
1627847687024,2021-08-01T15:54:47.024,0.450,-0.000091813,0.000088500,-0.000088437
1627847687074,2021-08-01T15:54:47.074,0.500,-0.000092188,0.000100937,-0.000088063
1627847687124,2021-08-01T15:54:47.124,0.550,-0.000091437,0.000100875,-0.000089625
1627847687174,2021-08-01T15:54:47.174,0.600,-0.000089625,0.000099813,-0.000087750
1627847687224,2021-08-01T15:54:47.224,0.650,-0.000090375,0.000100187,-0.000088437
1627847687274,2021-08-01T15:54:47.274,0.700,-0.000091813,0.000099813,-0.000088063
1627847687324,2021-08-01T15:54:47.324,0.750,-0.000091813,0.000100187,-0.000088875
1627847687374,2021-08-01T15:54:47.374,0.800,-0.000092188,0.000086000,-0.000088437
1627847687424,2021-08-01T15:54:47.424,0.850,-0.000091813,0.000102375,-0.000089250
1627847687474,2021-08-01T15:54:47.474,0.900,-0.000091437,0.000101250,-0.000089250
1627847687524,2021-08-01T15:54:47.524,0.950,-0.000090000,0.000101625,-0.000087313
1627847687574,2021-08-01T15:54:47.574,1.000,-0.000090375,0.000102000,-0.000088500
1627847687624,2021-08-01T15:54:47.624,1.050,-0.000091063,0.000102000,-0.000088500
