epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627847686563,2021-08-01T15:54:46.563,0.000,-0.793,-1.585,-0.488
1627847686573,2021-08-01T15:54:46.573,0.010,-0.671,-1.463,-0.915
1627847686583,2021-08-01T15:54:46.583,0.020,-1.098,-1.585,-0.732
1627847686593,2021-08-01T15:54:46.593,0.030,-1.280,-1.585,-0.915
1627847686603,2021-08-01T15:54:46.603,0.040,-1.159,-1.707,-1.098
1627847686613,2021-08-01T15:54:46.613,0.050,-0.793,-1.646,-1.402
1627847686623,2021-08-01T15:54:46.623,0.060,-0.671,-1.524,-1.829
1627847686633,2021-08-01T15:54:46.633,0.070,-0.732,-1.524,-2.073
1627847686643,2021-08-01T15:54:46.643,0.080,-0.793,-1.524,-2.256
1627847686653,2021-08-01T15:54:46.653,0.090,-0.366,-1.707,-2.317
1627847686663,2021-08-01T15:54:46.663,0.100,-0.061,-1.890,-2.683
1627847686673,2021-08-01T15:54:46.673,0.110,-0.244,-2.256,-2.805
1627847686683,2021-08-01T15:54:46.683,0.120,-0.427,-2.500,-2.866
1627847686693,2021-08-01T15:54:46.693,0.130,-0.183,-2.500,-2.988
1627847686703,2021-08-01T15:54:46.703,0.140,-0.061,-2.561,-3.049
1627847686713,2021-08-01T15:54:46.713,0.150,0.122,-2.744,-2.988
1627847686723,2021-08-01T15:54:46.723,0.160,0.122,-3.049,-2.927
1627847686733,2021-08-01T15:54:46.733,0.170,0.244,-3.354,-2.988
1627847686743,2021-08-01T15:54:46.743,0.180,0.427,-3.720,-2.988
1627847686753,2021-08-01T15:54:46.753,0.190,0.427,-4.085,-2.927
1627847686763,2021-08-01T15:54:46.763,0.200,0.366,-4.451,-2.866
1627847686773,2021-08-01T15:54:46.773,0.210,0.549,-4.817,-2.927
1627847686783,2021-08-01T15:54:46.783,0.220,0.549,-5.488,-3.780
1627847686793,2021-08-01T15:54:46.793,0.230,0.488,-5.366,-5.000
1627847686803,2021-08-01T15:54:46.803,0.240,0.488,-5.061,-5.183
1627847686813,2021-08-01T15:54:46.813,0.250,0.854,-4.634,-5.000
1627847686823,2021-08-01T15:54:46.823,0.260,0.976,-4.268,-4.878
1627847686833,2021-08-01T15:54:46.833,0.270,0.610,-3.902,-4.573
1627847686843,2021-08-01T15:54:46.843,0.280,0.244,-3.293,-3.963
1627847686853,2021-08-01T15:54:46.853,0.290,0.000,-2.683,-3.476
1627847686863,2021-08-01T15:54:46.863,0.300,-0.244,-2.134,-3.049
1627847686873,2021-08-01T15:54:46.873,0.310,-0.305,-1.646,-3.049
1627847686883,2021-08-01T15:54:46.883,0.320,-0.488,-1.280,-3.537
1627847686893,2021-08-01T15:54:46.893,0.330,-0.549,-0.976,-3.902
1627847686903,2021-08-01T15:54:46.903,0.340,-0.549,-0.793,-4.024
1627847686913,2021-08-01T15:54:46.913,0.350,-0.915,-0.732,-4.512
1627847686923,2021-08-01T15:54:46.923,0.360,-1.341,-0.671,-4.817
1627847686933,2021-08-01T15:54:46.933,0.370,-1.829,-0.549,-4.878
1627847686943,2021-08-01T15:54:46.943,0.380,-2.012,-0.549,-4.817
1627847686953,2021-08-01T15:54:46.953,0.390,-1.951,-0.427,-5.000
1627847686963,2021-08-01T15:54:46.963,0.400,-1.829,-0.183,-5.305
1627847686973,2021-08-01T15:54:46.973,0.410,-1.768,0.122,-5.488
1627847686983,2021-08-01T15:54:46.983,0.420,-1.524,0.427,-5.244
1627847686993,2021-08-01T15:54:46.993,0.430,-1.098,0.793,-4.878
1627847687003,2021-08-01T15:54:47.003,0.440,-0.854,1.037,-4.146
1627847687013,2021-08-01T15:54:47.013,0.450,-0.915,1.098,-3.293
1627847687023,2021-08-01T15:54:47.023,0.460,-0.976,1.159,-2.500
1627847687033,2021-08-01T15:54:47.033,0.470,-0.671,1.220,-1.646
1627847687043,2021-08-01T15:54:47.043,0.480,-0.427,1.098,-1.098
1627847687053,2021-08-01T15:54:47.053,0.490,-0.488,1.037,-0.488
1627847687063,2021-08-01T15:54:47.063,0.500,-0.427,0.854,0.000
1627847687073,2021-08-01T15:54:47.073,0.510,-0.305,0.610,-0.061
1627847687083,2021-08-01T15:54:47.083,0.520,-0.061,0.549,-0.122
1627847687093,2021-08-01T15:54:47.093,0.530,0.061,0.427,-0.122
