epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604163741596,2020-10-31T13:02:21.596,0.000,0.447,0.822,-0.354
1604163741606,2020-10-31T13:02:21.606,0.010,0.448,0.822,-0.351
1604163741616,2020-10-31T13:02:21.616,0.020,0.445,0.808,-0.343
1604163741626,2020-10-31T13:02:21.626,0.030,0.443,0.793,-0.337
1604163741636,2020-10-31T13:02:21.636,0.040,0.446,0.785,-0.333
1604163741646,2020-10-31T13:02:21.646,0.050,0.445,0.775,-0.325
1604163741656,2020-10-31T13:02:21.656,0.060,0.447,0.770,-0.319
1604163741666,2020-10-31T13:02:21.666,0.070,0.449,0.767,-0.312
1604163741676,2020-10-31T13:02:21.676,0.080,0.441,0.763,-0.310
1604163741686,2020-10-31T13:02:21.686,0.090,0.441,0.766,-0.304
1604163741696,2020-10-31T13:02:21.696,0.100,0.439,0.764,-0.297
1604163741706,2020-10-31T13:02:21.706,0.110,0.440,0.763,-0.290
1604163741716,2020-10-31T13:02:21.716,0.120,0.442,0.765,-0.287
1604163741726,2020-10-31T13:02:21.726,0.130,0.443,0.774,-0.285
1604163741736,2020-10-31T13:02:21.736,0.140,0.453,0.785,-0.284
1604163741746,2020-10-31T13:02:21.746,0.150,0.460,0.784,-0.277
1604163741756,2020-10-31T13:02:21.756,0.160,0.465,0.766,-0.265
1604163741766,2020-10-31T13:02:21.766,0.170,0.475,0.750,-0.250
1604163741776,2020-10-31T13:02:21.776,0.180,0.485,0.737,-0.236
1604163741786,2020-10-31T13:02:21.786,0.190,0.482,0.773,-0.240
1604163741796,2020-10-31T13:02:21.796,0.200,0.476,0.837,-0.265
1604163741806,2020-10-31T13:02:21.806,0.210,0.468,0.794,-0.236
1604163741816,2020-10-31T13:02:21.816,0.220,0.452,0.697,-0.185
1604163741826,2020-10-31T13:02:21.826,0.230,0.420,0.749,-0.198
1604163741836,2020-10-31T13:02:21.836,0.240,0.401,0.880,-0.264
1604163741846,2020-10-31T13:02:21.846,0.250,0.404,0.904,-0.261
1604163741856,2020-10-31T13:02:21.856,0.260,0.422,0.908,-0.252
1604163741866,2020-10-31T13:02:21.866,0.270,0.437,0.861,-0.217
1604163741876,2020-10-31T13:02:21.876,0.280,0.452,0.802,-0.180
1604163741886,2020-10-31T13:02:21.886,0.290,0.468,0.783,-0.160
1604163741896,2020-10-31T13:02:21.896,0.300,0.482,0.790,-0.153
1604163741906,2020-10-31T13:02:21.906,0.310,0.503,0.803,-0.146
1604163741916,2020-10-31T13:02:21.916,0.320,0.528,0.826,-0.146
1604163741926,2020-10-31T13:02:21.926,0.330,0.540,0.852,-0.158
1604163741936,2020-10-31T13:02:21.936,0.340,0.558,0.866,-0.153
1604163741946,2020-10-31T13:02:21.946,0.350,0.570,0.875,-0.155
1604163741956,2020-10-31T13:02:21.956,0.360,0.579,0.883,-0.154
1604163741966,2020-10-31T13:02:21.966,0.370,0.584,0.887,-0.155
1604163741976,2020-10-31T13:02:21.976,0.380,0.595,0.896,-0.158
1604163741986,2020-10-31T13:02:21.986,0.390,0.609,0.920,-0.170
1604163741996,2020-10-31T13:02:21.996,0.400,0.616,0.944,-0.185
1604163742006,2020-10-31T13:02:22.006,0.410,0.621,0.957,-0.192
1604163742016,2020-10-31T13:02:22.016,0.420,0.627,0.954,-0.196
1604163742026,2020-10-31T13:02:22.026,0.430,0.634,0.942,-0.196
1604163742036,2020-10-31T13:02:22.036,0.440,0.630,0.925,-0.195
1604163742046,2020-10-31T13:02:22.046,0.450,0.622,0.902,-0.191
1604163742056,2020-10-31T13:02:22.056,0.460,0.606,0.876,-0.190
1604163742066,2020-10-31T13:02:22.066,0.470,0.592,0.846,-0.184
1604163742076,2020-10-31T13:02:22.076,0.480,0.576,0.820,-0.180
1604163742086,2020-10-31T13:02:22.086,0.490,0.563,0.803,-0.175
1604163742096,2020-10-31T13:02:22.096,0.500,0.546,0.788,-0.178
1604163742106,2020-10-31T13:02:22.106,0.510,0.524,0.765,-0.175
1604163742116,2020-10-31T13:02:22.116,0.520,0.504,0.751,-0.173
1604163742126,2020-10-31T13:02:22.126,0.530,0.490,0.742,-0.168
1604163742136,2020-10-31T13:02:22.136,0.540,0.469,0.725,-0.167
1604163742146,2020-10-31T13:02:22.146,0.550,0.457,0.702,-0.156
1604163742156,2020-10-31T13:02:22.156,0.560,0.449,0.685,-0.146
1604163742166,2020-10-31T13:02:22.166,0.570,0.445,0.667,-0.137
1604163742176,2020-10-31T13:02:22.176,0.580,0.440,0.649,-0.127
1604163742186,2020-10-31T13:02:22.186,0.590,0.438,0.638,-0.121
1604163742196,2020-10-31T13:02:22.196,0.600,0.440,0.635,-0.119
1604163742206,2020-10-31T13:02:22.206,0.610,0.441,0.622,-0.111
1604163742216,2020-10-31T13:02:22.216,0.620,0.442,0.604,-0.102
1604163742226,2020-10-31T13:02:22.226,0.630,0.452,0.591,-0.094
1604163742236,2020-10-31T13:02:22.236,0.640,0.456,0.590,-0.092
1604163742246,2020-10-31T13:02:22.246,0.650,0.463,0.587,-0.091
1604163742256,2020-10-31T13:02:22.256,0.660,0.477,0.585,-0.089
1604163742266,2020-10-31T13:02:22.266,0.670,0.485,0.584,-0.086
1604163742276,2020-10-31T13:02:22.276,0.680,0.487,0.593,-0.093
1604163742286,2020-10-31T13:02:22.286,0.690,0.492,0.608,-0.098
1604163742296,2020-10-31T13:02:22.296,0.700,0.496,0.602,-0.093
