epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604162231560,2020-10-31T12:37:11.560,0.000,0.180,0.886,-0.260
1604162231570,2020-10-31T12:37:11.570,0.010,0.175,0.897,-0.264
1604162231580,2020-10-31T12:37:11.580,0.020,0.175,0.900,-0.267
1604162231590,2020-10-31T12:37:11.590,0.030,0.175,0.903,-0.267
1604162231600,2020-10-31T12:37:11.600,0.040,0.180,0.904,-0.267
1604162231610,2020-10-31T12:37:11.610,0.050,0.185,0.910,-0.268
1604162231620,2020-10-31T12:37:11.620,0.060,0.183,0.917,-0.271
1604162231630,2020-10-31T12:37:11.630,0.070,0.188,0.923,-0.272
1604162231640,2020-10-31T12:37:11.640,0.080,0.196,0.917,-0.267
1604162231650,2020-10-31T12:37:11.650,0.090,0.196,0.910,-0.261
1604162231660,2020-10-31T12:37:11.660,0.100,0.191,0.906,-0.260
1604162231670,2020-10-31T12:37:11.670,0.110,0.187,0.913,-0.257
1604162231680,2020-10-31T12:37:11.680,0.120,0.186,0.916,-0.254
1604162231690,2020-10-31T12:37:11.690,0.130,0.189,0.917,-0.248
1604162231700,2020-10-31T12:37:11.700,0.140,0.185,0.912,-0.237
1604162231710,2020-10-31T12:37:11.710,0.150,0.182,0.917,-0.239
1604162231720,2020-10-31T12:37:11.720,0.160,0.182,0.915,-0.237
1604162231730,2020-10-31T12:37:11.730,0.170,0.181,0.903,-0.233
1604162231740,2020-10-31T12:37:11.740,0.180,0.189,0.880,-0.224
1604162231750,2020-10-31T12:37:11.750,0.190,0.201,0.854,-0.216
1604162231760,2020-10-31T12:37:11.760,0.200,0.211,0.846,-0.214
1604162231770,2020-10-31T12:37:11.770,0.210,0.216,0.847,-0.213
1604162231780,2020-10-31T12:37:11.780,0.220,0.226,0.864,-0.218
1604162231790,2020-10-31T12:37:11.790,0.230,0.238,0.875,-0.215
1604162231800,2020-10-31T12:37:11.800,0.240,0.248,0.873,-0.210
1604162231810,2020-10-31T12:37:11.810,0.250,0.246,0.877,-0.213
1604162231820,2020-10-31T12:37:11.820,0.260,0.245,0.887,-0.216
1604162231830,2020-10-31T12:37:11.830,0.270,0.243,0.894,-0.216
1604162231840,2020-10-31T12:37:11.840,0.280,0.244,0.902,-0.216
1604162231850,2020-10-31T12:37:11.850,0.290,0.242,0.918,-0.221
1604162231860,2020-10-31T12:37:11.860,0.300,0.244,0.932,-0.225
1604162231870,2020-10-31T12:37:11.870,0.310,0.254,0.937,-0.222
1604162231880,2020-10-31T12:37:11.880,0.320,0.262,0.938,-0.219
1604162231890,2020-10-31T12:37:11.890,0.330,0.265,0.945,-0.210
1604162231900,2020-10-31T12:37:11.900,0.340,0.257,0.956,-0.206
1604162231910,2020-10-31T12:37:11.910,0.350,0.252,0.973,-0.210
1604162231920,2020-10-31T12:37:11.920,0.360,0.248,0.986,-0.209
1604162231930,2020-10-31T12:37:11.930,0.370,0.249,0.996,-0.211
1604162231940,2020-10-31T12:37:11.940,0.380,0.250,1.007,-0.207
1604162231950,2020-10-31T12:37:11.950,0.390,0.262,1.010,-0.200
1604162231960,2020-10-31T12:37:11.960,0.400,0.271,1.025,-0.190
1604162231970,2020-10-31T12:37:11.970,0.410,0.275,1.067,-0.194
