epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604161064223,2020-10-31T12:17:44.223,0.000,0.500,0.826,-0.167
1604161064233,2020-10-31T12:17:44.233,0.010,0.503,0.835,-0.171
1604161064243,2020-10-31T12:17:44.243,0.020,0.502,0.839,-0.175
1604161064253,2020-10-31T12:17:44.253,0.030,0.505,0.844,-0.173
1604161064263,2020-10-31T12:17:44.263,0.040,0.506,0.842,-0.173
1604161064273,2020-10-31T12:17:44.273,0.050,0.504,0.838,-0.171
1604161064283,2020-10-31T12:17:44.283,0.060,0.505,0.837,-0.169
1604161064293,2020-10-31T12:17:44.293,0.070,0.504,0.838,-0.169
1604161064303,2020-10-31T12:17:44.303,0.080,0.503,0.837,-0.167
1604161064313,2020-10-31T12:17:44.313,0.090,0.505,0.834,-0.167
1604161064323,2020-10-31T12:17:44.323,0.100,0.507,0.833,-0.168
1604161064333,2020-10-31T12:17:44.333,0.110,0.504,0.832,-0.168
1604161064343,2020-10-31T12:17:44.343,0.120,0.502,0.835,-0.170
1604161064353,2020-10-31T12:17:44.353,0.130,0.503,0.833,-0.170
1604161064363,2020-10-31T12:17:44.363,0.140,0.502,0.833,-0.171
1604161064373,2020-10-31T12:17:44.373,0.150,0.506,0.832,-0.172
1604161064383,2020-10-31T12:17:44.383,0.160,0.500,0.833,-0.168
1604161064393,2020-10-31T12:17:44.393,0.170,0.500,0.837,-0.169
1604161064403,2020-10-31T12:17:44.403,0.180,0.502,0.834,-0.167
1604161064413,2020-10-31T12:17:44.413,0.190,0.504,0.836,-0.164
1604161064423,2020-10-31T12:17:44.423,0.200,0.504,0.834,-0.167
1604161064433,2020-10-31T12:17:44.433,0.210,0.505,0.834,-0.167
1604161064443,2020-10-31T12:17:44.443,0.220,0.505,0.837,-0.168
1604161064453,2020-10-31T12:17:44.453,0.230,0.505,0.834,-0.168
1604161064463,2020-10-31T12:17:44.463,0.240,0.510,0.834,-0.168
1604161064473,2020-10-31T12:17:44.473,0.250,0.510,0.835,-0.168
1604161064483,2020-10-31T12:17:44.483,0.260,0.509,0.837,-0.167
1604161064493,2020-10-31T12:17:44.493,0.270,0.514,0.839,-0.173
1604161064503,2020-10-31T12:17:44.503,0.280,0.515,0.840,-0.176
1604161064513,2020-10-31T12:17:44.513,0.290,0.512,0.841,-0.177
1604161064523,2020-10-31T12:17:44.523,0.300,0.515,0.839,-0.178
1604161064533,2020-10-31T12:17:44.533,0.310,0.520,0.834,-0.177
1604161064543,2020-10-31T12:17:44.543,0.320,0.519,0.833,-0.172
1604161064553,2020-10-31T12:17:44.553,0.330,0.518,0.832,-0.170
1604161064563,2020-10-31T12:17:44.563,0.340,0.516,0.837,-0.172
1604161064573,2020-10-31T12:17:44.573,0.350,0.512,0.843,-0.175
1604161064583,2020-10-31T12:17:44.583,0.360,0.508,0.844,-0.176
1604161064593,2020-10-31T12:17:44.593,0.370,0.506,0.841,-0.171
1604161064603,2020-10-31T12:17:44.603,0.380,0.503,0.837,-0.176
1604161064613,2020-10-31T12:17:44.613,0.390,0.498,0.833,-0.174
1604161064623,2020-10-31T12:17:44.623,0.400,0.496,0.832,-0.171
1604161064633,2020-10-31T12:17:44.633,0.410,0.499,0.826,-0.170
1604161064643,2020-10-31T12:17:44.643,0.420,0.499,0.827,-0.171
1604161064653,2020-10-31T12:17:44.653,0.430,0.499,0.825,-0.173
1604161064663,2020-10-31T12:17:44.663,0.440,0.497,0.825,-0.174
1604161064673,2020-10-31T12:17:44.673,0.450,0.496,0.830,-0.177
1604161064683,2020-10-31T12:17:44.683,0.460,0.495,0.832,-0.179
1604161064693,2020-10-31T12:17:44.693,0.470,0.493,0.828,-0.181
1604161064703,2020-10-31T12:17:44.703,0.480,0.495,0.822,-0.177
1604161064713,2020-10-31T12:17:44.713,0.490,0.494,0.820,-0.176
1604161064723,2020-10-31T12:17:44.723,0.500,0.500,0.816,-0.176
1604161064733,2020-10-31T12:17:44.733,0.510,0.504,0.820,-0.181
1604161064743,2020-10-31T12:17:44.743,0.520,0.511,0.824,-0.181
1604161064753,2020-10-31T12:17:44.753,0.530,0.521,0.819,-0.181
1604161064763,2020-10-31T12:17:44.763,0.540,0.526,0.819,-0.181
1604161064773,2020-10-31T12:17:44.773,0.550,0.527,0.820,-0.180
1604161064783,2020-10-31T12:17:44.783,0.560,0.533,0.818,-0.177
1604161064793,2020-10-31T12:17:44.793,0.570,0.536,0.817,-0.174
1604161064803,2020-10-31T12:17:44.803,0.580,0.536,0.820,-0.170
1604161064813,2020-10-31T12:17:44.813,0.590,0.536,0.825,-0.173
1604161064823,2020-10-31T12:17:44.823,0.600,0.534,0.832,-0.173
1604161064833,2020-10-31T12:17:44.833,0.610,0.529,0.836,-0.170
1604161064843,2020-10-31T12:17:44.843,0.620,0.526,0.837,-0.165
1604161064853,2020-10-31T12:17:44.853,0.630,0.525,0.839,-0.159
1604161064863,2020-10-31T12:17:44.863,0.640,0.521,0.838,-0.155
1604161064873,2020-10-31T12:17:44.873,0.650,0.519,0.838,-0.154
1604161064883,2020-10-31T12:17:44.883,0.660,0.513,0.845,-0.152
1604161064893,2020-10-31T12:17:44.893,0.670,0.511,0.851,-0.159
1604161064903,2020-10-31T12:17:44.903,0.680,0.510,0.849,-0.163
1604161064913,2020-10-31T12:17:44.913,0.690,0.512,0.845,-0.166
1604161064923,2020-10-31T12:17:44.923,0.700,0.510,0.851,-0.167
1604161064933,2020-10-31T12:17:44.933,0.710,0.512,0.852,-0.165
1604161064943,2020-10-31T12:17:44.943,0.720,0.511,0.848,-0.170
1604161064953,2020-10-31T12:17:44.953,0.730,0.506,0.840,-0.172
1604161064963,2020-10-31T12:17:44.963,0.740,0.505,0.838,-0.172
1604161064973,2020-10-31T12:17:44.973,0.750,0.506,0.833,-0.178
1604161064983,2020-10-31T12:17:44.983,0.760,0.509,0.824,-0.179
1604161064993,2020-10-31T12:17:44.993,0.770,0.515,0.818,-0.181
1604161065003,2020-10-31T12:17:45.003,0.780,0.518,0.813,-0.179
1604161065013,2020-10-31T12:17:45.013,0.790,0.520,0.809,-0.185
1604161065023,2020-10-31T12:17:45.023,0.800,0.519,0.813,-0.184
1604161065033,2020-10-31T12:17:45.033,0.810,0.519,0.821,-0.187
1604161065043,2020-10-31T12:17:45.043,0.820,0.513,0.829,-0.188
1604161065053,2020-10-31T12:17:45.053,0.830,0.508,0.839,-0.193
1604161065063,2020-10-31T12:17:45.063,0.840,0.507,0.839,-0.198
1604161065073,2020-10-31T12:17:45.073,0.850,0.504,0.834,-0.196
1604161065083,2020-10-31T12:17:45.083,0.860,0.497,0.834,-0.196
1604161065093,2020-10-31T12:17:45.093,0.870,0.496,0.832,-0.195
1604161065103,2020-10-31T12:17:45.103,0.880,0.496,0.821,-0.194
1604161065113,2020-10-31T12:17:45.113,0.890,0.498,0.817,-0.194
1604161065123,2020-10-31T12:17:45.123,0.900,0.499,0.813,-0.196
1604161065133,2020-10-31T12:17:45.133,0.910,0.500,0.811,-0.197
1604161065143,2020-10-31T12:17:45.143,0.920,0.500,0.810,-0.202
1604161065153,2020-10-31T12:17:45.153,0.930,0.503,0.809,-0.205
1604161065163,2020-10-31T12:17:45.163,0.940,0.503,0.812,-0.205
1604161065173,2020-10-31T12:17:45.173,0.950,0.505,0.813,-0.206
1604161065183,2020-10-31T12:17:45.183,0.960,0.504,0.811,-0.207
1604161065193,2020-10-31T12:17:45.193,0.970,0.503,0.812,-0.204
1604161065203,2020-10-31T12:17:45.203,0.980,0.500,0.813,-0.200
1604161065213,2020-10-31T12:17:45.213,0.990,0.500,0.814,-0.200
1604161065223,2020-10-31T12:17:45.223,1.000,0.503,0.815,-0.198
1604161065233,2020-10-31T12:17:45.233,1.010,0.505,0.816,-0.197
1604161065243,2020-10-31T12:17:45.243,1.020,0.509,0.817,-0.194
1604161065253,2020-10-31T12:17:45.253,1.030,0.512,0.822,-0.193
1604161065263,2020-10-31T12:17:45.263,1.040,0.514,0.828,-0.192
1604161065273,2020-10-31T12:17:45.273,1.050,0.511,0.840,-0.191
1604161065283,2020-10-31T12:17:45.283,1.060,0.501,0.853,-0.188
1604161065293,2020-10-31T12:17:45.293,1.070,0.493,0.862,-0.186
1604161065303,2020-10-31T12:17:45.303,1.080,0.483,0.862,-0.188
1604161065313,2020-10-31T12:17:45.313,1.090,0.474,0.860,-0.188
1604161065323,2020-10-31T12:17:45.323,1.100,0.476,0.855,-0.185
1604161065333,2020-10-31T12:17:45.333,1.110,0.470,0.849,-0.184
1604161065343,2020-10-31T12:17:45.343,1.120,0.472,0.840,-0.181
1604161065353,2020-10-31T12:17:45.353,1.130,0.476,0.835,-0.179
1604161065363,2020-10-31T12:17:45.363,1.140,0.474,0.831,-0.180
1604161065373,2020-10-31T12:17:45.373,1.150,0.474,0.827,-0.177
1604161065383,2020-10-31T12:17:45.383,1.160,0.480,0.826,-0.174
1604161065393,2020-10-31T12:17:45.393,1.170,0.484,0.827,-0.177
1604161065403,2020-10-31T12:17:45.403,1.180,0.496,0.826,-0.176
1604161065413,2020-10-31T12:17:45.413,1.190,0.500,0.821,-0.175
1604161065423,2020-10-31T12:17:45.423,1.200,0.505,0.817,-0.172
1604161065433,2020-10-31T12:17:45.433,1.210,0.508,0.819,-0.176
1604161065443,2020-10-31T12:17:45.443,1.220,0.511,0.823,-0.175
1604161065453,2020-10-31T12:17:45.453,1.230,0.518,0.828,-0.171
1604161065463,2020-10-31T12:17:45.463,1.240,0.516,0.827,-0.173
1604161065473,2020-10-31T12:17:45.473,1.250,0.513,0.824,-0.167
1604161065483,2020-10-31T12:17:45.483,1.260,0.511,0.819,-0.168
1604161065493,2020-10-31T12:17:45.493,1.270,0.515,0.817,-0.164
1604161065503,2020-10-31T12:17:45.503,1.280,0.513,0.818,-0.165
1604161065513,2020-10-31T12:17:45.513,1.290,0.508,0.817,-0.162
1604161065523,2020-10-31T12:17:45.523,1.300,0.507,0.820,-0.163
1604161065533,2020-10-31T12:17:45.533,1.310,0.507,0.818,-0.159
1604161065543,2020-10-31T12:17:45.543,1.320,0.507,0.815,-0.162
1604161065553,2020-10-31T12:17:45.553,1.330,0.508,0.819,-0.164
1604161065563,2020-10-31T12:17:45.563,1.340,0.510,0.819,-0.165
1604161065573,2020-10-31T12:17:45.573,1.350,0.516,0.824,-0.167
1604161065583,2020-10-31T12:17:45.583,1.360,0.520,0.823,-0.170
1604161065593,2020-10-31T12:17:45.593,1.370,0.530,0.827,-0.170
1604161065603,2020-10-31T12:17:45.603,1.380,0.537,0.816,-0.166
1604161065613,2020-10-31T12:17:45.613,1.390,0.538,0.812,-0.170
1604161065623,2020-10-31T12:17:45.623,1.400,0.542,0.833,-0.170
1604161065633,2020-10-31T12:17:45.633,1.410,0.540,0.833,-0.173
1604161065643,2020-10-31T12:17:45.643,1.420,0.534,0.833,-0.171
1604161065653,2020-10-31T12:17:45.653,1.430,0.535,0.844,-0.176
1604161065663,2020-10-31T12:17:45.663,1.440,0.532,0.840,-0.179
1604161065673,2020-10-31T12:17:45.673,1.450,0.527,0.834,-0.172
1604161065683,2020-10-31T12:17:45.683,1.460,0.525,0.828,-0.168
1604161065693,2020-10-31T12:17:45.693,1.470,0.526,0.828,-0.168
1604161065703,2020-10-31T12:17:45.703,1.480,0.524,0.830,-0.167
1604161065713,2020-10-31T12:17:45.713,1.490,0.523,0.834,-0.167
1604161065723,2020-10-31T12:17:45.723,1.500,0.526,0.831,-0.167
1604161065733,2020-10-31T12:17:45.733,1.510,0.529,0.830,-0.167
1604161065743,2020-10-31T12:17:45.743,1.520,0.528,0.833,-0.168
1604161065753,2020-10-31T12:17:45.753,1.530,0.527,0.836,-0.169
1604161065763,2020-10-31T12:17:45.763,1.540,0.526,0.839,-0.173
1604161065773,2020-10-31T12:17:45.773,1.550,0.524,0.840,-0.175
1604161065783,2020-10-31T12:17:45.783,1.560,0.524,0.838,-0.170
1604161065793,2020-10-31T12:17:45.793,1.570,0.521,0.834,-0.170
1604161065803,2020-10-31T12:17:45.803,1.580,0.528,0.834,-0.171
1604161065813,2020-10-31T12:17:45.813,1.590,0.528,0.830,-0.165
1604161065823,2020-10-31T12:17:45.823,1.600,0.524,0.825,-0.166
1604161065833,2020-10-31T12:17:45.833,1.610,0.525,0.824,-0.167
1604161065843,2020-10-31T12:17:45.843,1.620,0.525,0.822,-0.164
1604161065853,2020-10-31T12:17:45.853,1.630,0.523,0.821,-0.169
1604161065863,2020-10-31T12:17:45.863,1.640,0.522,0.827,-0.168
1604161065873,2020-10-31T12:17:45.873,1.650,0.512,0.831,-0.167
1604161065883,2020-10-31T12:17:45.883,1.660,0.503,0.838,-0.173
1604161065893,2020-10-31T12:17:45.893,1.670,0.504,0.835,-0.177
1604161065903,2020-10-31T12:17:45.903,1.680,0.502,0.827,-0.176
1604161065913,2020-10-31T12:17:45.913,1.690,0.506,0.819,-0.173
1604161065923,2020-10-31T12:17:45.923,1.700,0.509,0.820,-0.175
1604161065933,2020-10-31T12:17:45.933,1.710,0.508,0.820,-0.172
1604161065943,2020-10-31T12:17:45.943,1.720,0.516,0.820,-0.175
1604161065953,2020-10-31T12:17:45.953,1.730,0.521,0.822,-0.180
1604161065963,2020-10-31T12:17:45.963,1.740,0.521,0.822,-0.180
1604161065973,2020-10-31T12:17:45.973,1.750,0.516,0.827,-0.177
1604161065983,2020-10-31T12:17:45.983,1.760,0.514,0.832,-0.177
1604161065993,2020-10-31T12:17:45.993,1.770,0.518,0.833,-0.175
1604161066003,2020-10-31T12:17:46.003,1.780,0.517,0.832,-0.179
1604161066013,2020-10-31T12:17:46.013,1.790,0.521,0.832,-0.177
1604161066023,2020-10-31T12:17:46.023,1.800,0.527,0.824,-0.173
1604161066033,2020-10-31T12:17:46.033,1.810,0.534,0.814,-0.165
1604161066043,2020-10-31T12:17:46.043,1.820,0.530,0.819,-0.172
1604161066053,2020-10-31T12:17:46.053,1.830,0.540,0.820,-0.168
1604161066063,2020-10-31T12:17:46.063,1.840,0.538,0.815,-0.165
1604161066073,2020-10-31T12:17:46.073,1.850,0.539,0.812,-0.165
1604161066083,2020-10-31T12:17:46.083,1.860,0.543,0.813,-0.168
1604161066093,2020-10-31T12:17:46.093,1.870,0.544,0.820,-0.167
1604161066103,2020-10-31T12:17:46.103,1.880,0.544,0.824,-0.167
1604161066113,2020-10-31T12:17:46.113,1.890,0.547,0.824,-0.162
1604161066123,2020-10-31T12:17:46.123,1.900,0.548,0.824,-0.160
1604161066133,2020-10-31T12:17:46.133,1.910,0.544,0.827,-0.160
1604161066143,2020-10-31T12:17:46.143,1.920,0.542,0.832,-0.161
1604161066153,2020-10-31T12:17:46.153,1.930,0.539,0.836,-0.153
1604161066163,2020-10-31T12:17:46.163,1.940,0.536,0.833,-0.148
