epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604163007387,2020-10-31T12:50:07.387,0.000,0.276,0.843,-0.333
1604163007397,2020-10-31T12:50:07.397,0.010,0.291,0.835,-0.336
1604163007407,2020-10-31T12:50:07.407,0.020,0.290,0.837,-0.341
1604163007417,2020-10-31T12:50:07.417,0.030,0.282,0.841,-0.339
1604163007427,2020-10-31T12:50:07.427,0.040,0.279,0.840,-0.339
1604163007437,2020-10-31T12:50:07.437,0.050,0.274,0.844,-0.329
1604163007447,2020-10-31T12:50:07.447,0.060,0.272,0.850,-0.323
1604163007457,2020-10-31T12:50:07.457,0.070,0.267,0.853,-0.321
1604163007467,2020-10-31T12:50:07.467,0.080,0.263,0.862,-0.320
1604163007477,2020-10-31T12:50:07.477,0.090,0.259,0.862,-0.315
1604163007487,2020-10-31T12:50:07.487,0.100,0.247,0.861,-0.308
1604163007497,2020-10-31T12:50:07.497,0.110,0.226,0.865,-0.306
1604163007507,2020-10-31T12:50:07.507,0.120,0.203,0.866,-0.291
1604163007517,2020-10-31T12:50:07.517,0.130,0.189,0.864,-0.273
1604163007527,2020-10-31T12:50:07.527,0.140,0.183,0.865,-0.271
1604163007537,2020-10-31T12:50:07.537,0.150,0.179,0.871,-0.268
1604163007547,2020-10-31T12:50:07.547,0.160,0.181,0.868,-0.258
1604163007557,2020-10-31T12:50:07.557,0.170,0.198,0.851,-0.255
1604163007567,2020-10-31T12:50:07.567,0.180,0.220,0.840,-0.254
1604163007577,2020-10-31T12:50:07.577,0.190,0.225,0.827,-0.241
1604163007587,2020-10-31T12:50:07.587,0.200,0.238,0.822,-0.235
1604163007597,2020-10-31T12:50:07.597,0.210,0.254,0.812,-0.229
1604163007607,2020-10-31T12:50:07.607,0.220,0.271,0.806,-0.231
1604163007617,2020-10-31T12:50:07.617,0.230,0.293,0.794,-0.230
1604163007627,2020-10-31T12:50:07.627,0.240,0.320,0.778,-0.243
1604163007637,2020-10-31T12:50:07.637,0.250,0.343,0.785,-0.253
1604163007647,2020-10-31T12:50:07.647,0.260,0.375,0.797,-0.267
1604163007657,2020-10-31T12:50:07.657,0.270,0.401,0.804,-0.270
1604163007667,2020-10-31T12:50:07.667,0.280,0.414,0.793,-0.259
1604163007677,2020-10-31T12:50:07.677,0.290,0.436,0.773,-0.250
1604163007687,2020-10-31T12:50:07.687,0.300,0.445,0.766,-0.249
1604163007697,2020-10-31T12:50:07.697,0.310,0.446,0.771,-0.246
1604163007707,2020-10-31T12:50:07.707,0.320,0.444,0.780,-0.244
1604163007717,2020-10-31T12:50:07.717,0.330,0.435,0.792,-0.259
1604163007727,2020-10-31T12:50:07.727,0.340,0.438,0.803,-0.270
1604163007737,2020-10-31T12:50:07.737,0.350,0.452,0.798,-0.271
1604163007747,2020-10-31T12:50:07.747,0.360,0.475,0.777,-0.270
1604163007757,2020-10-31T12:50:07.757,0.370,0.501,0.747,-0.284
1604163007767,2020-10-31T12:50:07.767,0.380,0.517,0.761,-0.240
1604163007777,2020-10-31T12:50:07.777,0.390,0.508,0.750,-0.250
