epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604162028788,2020-10-31T12:33:48.788,0.000,0.244,0.840,-0.353
1604162028798,2020-10-31T12:33:48.798,0.010,0.244,0.846,-0.357
1604162028808,2020-10-31T12:33:48.808,0.020,0.238,0.839,-0.362
1604162028818,2020-10-31T12:33:48.818,0.030,0.236,0.830,-0.363
1604162028828,2020-10-31T12:33:48.828,0.040,0.239,0.817,-0.365
1604162028838,2020-10-31T12:33:48.838,0.050,0.243,0.819,-0.373
1604162028848,2020-10-31T12:33:48.848,0.060,0.244,0.831,-0.389
1604162028858,2020-10-31T12:33:48.858,0.070,0.245,0.834,-0.393
1604162028868,2020-10-31T12:33:48.868,0.080,0.254,0.827,-0.396
1604162028878,2020-10-31T12:33:48.878,0.090,0.259,0.819,-0.402
1604162028888,2020-10-31T12:33:48.888,0.100,0.260,0.827,-0.407
1604162028898,2020-10-31T12:33:48.898,0.110,0.262,0.833,-0.415
1604162028908,2020-10-31T12:33:48.908,0.120,0.262,0.830,-0.417
1604162028918,2020-10-31T12:33:48.918,0.130,0.265,0.824,-0.415
1604162028928,2020-10-31T12:33:48.928,0.140,0.274,0.814,-0.413
1604162028938,2020-10-31T12:33:48.938,0.150,0.280,0.813,-0.412
1604162028948,2020-10-31T12:33:48.948,0.160,0.280,0.815,-0.414
1604162028958,2020-10-31T12:33:48.958,0.170,0.277,0.819,-0.414
1604162028968,2020-10-31T12:33:48.968,0.180,0.277,0.819,-0.414
1604162028978,2020-10-31T12:33:48.978,0.190,0.276,0.814,-0.412
1604162028988,2020-10-31T12:33:48.988,0.200,0.276,0.815,-0.409
1604162028998,2020-10-31T12:33:48.998,0.210,0.274,0.816,-0.406
1604162029008,2020-10-31T12:33:49.008,0.220,0.274,0.816,-0.403
1604162029018,2020-10-31T12:33:49.018,0.230,0.278,0.814,-0.397
1604162029028,2020-10-31T12:33:49.028,0.240,0.277,0.806,-0.390
1604162029038,2020-10-31T12:33:49.038,0.250,0.280,0.804,-0.387
1604162029048,2020-10-31T12:33:49.048,0.260,0.281,0.809,-0.385
1604162029058,2020-10-31T12:33:49.058,0.270,0.285,0.814,-0.383
1604162029068,2020-10-31T12:33:49.068,0.280,0.290,0.822,-0.382
1604162029078,2020-10-31T12:33:49.078,0.290,0.286,0.828,-0.383
1604162029088,2020-10-31T12:33:49.088,0.300,0.289,0.831,-0.382
1604162029098,2020-10-31T12:33:49.098,0.310,0.291,0.827,-0.375
1604162029108,2020-10-31T12:33:49.108,0.320,0.284,0.814,-0.363
1604162029118,2020-10-31T12:33:49.118,0.330,0.280,0.810,-0.357
1604162029128,2020-10-31T12:33:49.128,0.340,0.281,0.819,-0.354
1604162029138,2020-10-31T12:33:49.138,0.350,0.285,0.832,-0.350
