epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1604163551935,2020-10-31T12:59:11.935,0.000,-0.000015250,-0.000106375,-0.000010188
1604163551985,2020-10-31T12:59:11.985,0.050,-0.000016313,-0.000106375,-0.000011375
1604163552035,2020-10-31T12:59:12.035,0.100,-0.000017063,-0.000105625,-0.000011375
1604163552085,2020-10-31T12:59:12.085,0.150,-0.000017375,-0.000104188,-0.000010625
1604163552135,2020-10-31T12:59:12.135,0.200,-0.000017375,-0.000104563,-0.000010250
1604163552185,2020-10-31T12:59:12.185,0.250,-0.000018500,-0.000103500,-0.000011000
1604163552235,2020-10-31T12:59:12.235,0.300,-0.000019562,-0.000103125,-0.000011750
1604163552285,2020-10-31T12:59:12.285,0.350,-0.000019188,-0.000103500,-0.000011375
1604163552335,2020-10-31T12:59:12.335,0.400,-0.000019562,-0.000104188,-0.000012125
1604163552385,2020-10-31T12:59:12.385,0.450,-0.000020687,-0.000104563,-0.000012875
1604163552435,2020-10-31T12:59:12.435,0.500,-0.000020313,-0.000104188,-0.000012875
1604163552485,2020-10-31T12:59:12.485,0.550,-0.000019562,-0.000104563,-0.000012500
1604163552535,2020-10-31T12:59:12.535,0.600,-0.000019562,-0.000105313,-0.000011750
1604163552585,2020-10-31T12:59:12.585,0.650,-0.000019562,-0.000105625,-0.000012125
1604163552635,2020-10-31T12:59:12.635,0.700,-0.000021000,-0.000104563,-0.000012125
1604163552685,2020-10-31T12:59:12.685,0.750,-0.000019562,-0.000106000,-0.000011375
1604163552735,2020-10-31T12:59:12.735,0.800,-0.000019188,-0.000106375,-0.000008687
1604163552785,2020-10-31T12:59:12.785,0.850,-0.000015937,-0.000107812,-0.000007562
1604163552835,2020-10-31T12:59:12.835,0.900,-0.000017063,-0.000108562,-0.000006062
1604163552885,2020-10-31T12:59:12.885,0.950,-0.000015937,-0.000109250,-0.000004125
1604163552935,2020-10-31T12:59:12.935,1.000,-0.000011625,-0.000110000,-0.000003750
1604163552985,2020-10-31T12:59:12.985,1.050,-0.000007250,-0.000111813,-0.000003000
1604163553035,2020-10-31T12:59:13.035,1.100,-0.000004750,-0.000112875,-0.000000750
1604163553085,2020-10-31T12:59:13.085,1.150,-0.000001125,-0.000112188,0.000000375
1604163553135,2020-10-31T12:59:13.135,1.200,0.000000688,-0.000113250,0.000001875
1604163553185,2020-10-31T12:59:13.185,1.250,0.000001750,-0.000112188,0.000002625
1604163553235,2020-10-31T12:59:13.235,1.300,0.000002500,-0.000112562,0.000003375
1604163553285,2020-10-31T12:59:13.285,1.350,0.000002125,-0.000114000,0.000003750
1604163553335,2020-10-31T12:59:13.335,1.400,0.000002500,-0.000114000,0.000002625
1604163553385,2020-10-31T12:59:13.385,1.450,0.000002125,-0.000113625,0.000003750
1604163553435,2020-10-31T12:59:13.435,1.500,0.000001750,-0.000113625,0.000002625
1604163553485,2020-10-31T12:59:13.485,1.550,0.000001750,-0.000114688,0.000000750
1604163553535,2020-10-31T12:59:13.535,1.600,0.000001063,-0.000115063,0.000001125
1604163553585,2020-10-31T12:59:13.585,1.650,0.000000312,-0.000114312,-0.000000750
1604163553635,2020-10-31T12:59:13.635,1.700,-0.000000750,-0.000114312,-0.000001875
1604163553685,2020-10-31T12:59:13.685,1.750,-0.000001500,-0.000114688,-0.000000750
1604163553735,2020-10-31T12:59:13.735,1.800,-0.000002188,-0.000114688,0.000000375
1604163553785,2020-10-31T12:59:13.785,1.850,-0.000000750,-0.000114000,0.000000750
1604163553835,2020-10-31T12:59:13.835,1.900,-0.000000750,-0.000113625,0.000002250
1604163553885,2020-10-31T12:59:13.885,1.950,0.000001438,-0.000114688,0.000003000
1604163553935,2020-10-31T12:59:13.935,2.000,0.000001750,-0.000115437,0.000000750
1604163553985,2020-10-31T12:59:13.985,2.050,0.000001438,-0.000116500,-0.000000750
1604163554035,2020-10-31T12:59:14.035,2.100,0.000003563,-0.000115063,0.000000750
1604163554085,2020-10-31T12:59:14.085,2.150,0.000005062,-0.000115437,-0.000001125
1604163554135,2020-10-31T12:59:14.135,2.200,0.000005375,-0.000114688,-0.000001875
1604163554185,2020-10-31T12:59:14.185,2.250,0.000007188,-0.000112875,-0.000001125
1604163554235,2020-10-31T12:59:14.235,2.300,0.000007562,-0.000111063,-0.000002250
1604163554285,2020-10-31T12:59:14.285,2.350,0.000005750,-0.000110687,-0.000002625
1604163554335,2020-10-31T12:59:14.335,2.400,0.000005375,-0.000110375,-0.000002625
1604163554385,2020-10-31T12:59:14.385,2.450,0.000005750,-0.000109250,-0.000001125
1604163554435,2020-10-31T12:59:14.435,2.500,0.000005375,-0.000107812,0.000001125
1604163554485,2020-10-31T12:59:14.485,2.550,0.000005375,-0.000107438,0.000003000
1604163554535,2020-10-31T12:59:14.535,2.600,0.000006500,-0.000106750,0.000002625
1604163554585,2020-10-31T12:59:14.585,2.650,0.000006125,-0.000106375,0.000002250
1604163554635,2020-10-31T12:59:14.635,2.700,0.000005375,-0.000105625,0.000001875
1604163554685,2020-10-31T12:59:14.685,2.750,0.000005062,-0.000106000,0.000002625
1604163554735,2020-10-31T12:59:14.735,2.800,0.000004688,-0.000104937,0.000003750
1604163554785,2020-10-31T12:59:14.785,2.850,0.000002500,-0.000105313,0.000003750
1604163554835,2020-10-31T12:59:14.835,2.900,0.000003563,-0.000106375,0.000001875
1604163554885,2020-10-31T12:59:14.885,2.950,0.000000312,-0.000107125,0.000001500
1604163554935,2020-10-31T12:59:14.935,3.000,0.000000000,-0.000106375,0.000001125
1604163554985,2020-10-31T12:59:14.985,3.050,-0.000001125,-0.000106750,0.000001125
1604163555035,2020-10-31T12:59:15.035,3.100,-0.000001500,-0.000106375,0.000000750
1604163555085,2020-10-31T12:59:15.085,3.150,-0.000001500,-0.000107125,0.000002250
1604163555135,2020-10-31T12:59:15.135,3.200,-0.000000375,-0.000107125,0.000001875
1604163555185,2020-10-31T12:59:15.185,3.250,-0.000001125,-0.000108188,0.000000750
1604163555235,2020-10-31T12:59:15.235,3.300,-0.000001500,-0.000108188,-0.000000375
1604163555285,2020-10-31T12:59:15.285,3.350,0.000001438,-0.000108562,-0.000001500
1604163555335,2020-10-31T12:59:15.335,3.400,0.000000000,-0.000107438,-0.000002250
1604163555385,2020-10-31T12:59:15.385,3.450,0.000001063,-0.000108188,-0.000004500
