epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604161474559,2020-10-31T12:24:34.559,0.000,0.085,0.897,-0.338
1604161474569,2020-10-31T12:24:34.569,0.010,0.087,0.903,-0.340
1604161474579,2020-10-31T12:24:34.579,0.020,0.085,0.900,-0.339
1604161474589,2020-10-31T12:24:34.589,0.030,0.083,0.897,-0.335
1604161474599,2020-10-31T12:24:34.599,0.040,0.083,0.888,-0.330
1604161474609,2020-10-31T12:24:34.609,0.050,0.076,0.882,-0.324
1604161474619,2020-10-31T12:24:34.619,0.060,0.071,0.874,-0.322
1604161474629,2020-10-31T12:24:34.629,0.070,0.067,0.868,-0.322
1604161474639,2020-10-31T12:24:34.639,0.080,0.072,0.863,-0.321
1604161474649,2020-10-31T12:24:34.649,0.090,0.089,0.860,-0.317
1604161474659,2020-10-31T12:24:34.659,0.100,0.098,0.868,-0.317
1604161474669,2020-10-31T12:24:34.669,0.110,0.108,0.874,-0.321
1604161474679,2020-10-31T12:24:34.679,0.120,0.135,0.887,-0.319
1604161474689,2020-10-31T12:24:34.689,0.130,0.147,0.909,-0.327
1604161474699,2020-10-31T12:24:34.699,0.140,0.158,0.919,-0.328
1604161474709,2020-10-31T12:24:34.709,0.150,0.173,0.923,-0.328
1604161474719,2020-10-31T12:24:34.719,0.160,0.175,0.932,-0.331
1604161474729,2020-10-31T12:24:34.729,0.170,0.183,0.938,-0.329
1604161474739,2020-10-31T12:24:34.739,0.180,0.185,0.936,-0.322
1604161474749,2020-10-31T12:24:34.749,0.190,0.186,0.939,-0.320
1604161474759,2020-10-31T12:24:34.759,0.200,0.193,0.945,-0.315
1604161474769,2020-10-31T12:24:34.769,0.210,0.195,0.950,-0.310
1604161474779,2020-10-31T12:24:34.779,0.220,0.196,0.957,-0.306
1604161474789,2020-10-31T12:24:34.789,0.230,0.197,0.952,-0.305
1604161474799,2020-10-31T12:24:34.799,0.240,0.197,0.953,-0.302
1604161474809,2020-10-31T12:24:34.809,0.250,0.200,0.947,-0.299
1604161474819,2020-10-31T12:24:34.819,0.260,0.198,0.941,-0.293
1604161474829,2020-10-31T12:24:34.829,0.270,0.199,0.933,-0.290
1604161474839,2020-10-31T12:24:34.839,0.280,0.199,0.927,-0.283
1604161474849,2020-10-31T12:24:34.849,0.290,0.199,0.924,-0.284
1604161474859,2020-10-31T12:24:34.859,0.300,0.194,0.926,-0.287
1604161474869,2020-10-31T12:24:34.869,0.310,0.191,0.932,-0.289
1604161474879,2020-10-31T12:24:34.879,0.320,0.191,0.934,-0.290
1604161474889,2020-10-31T12:24:34.889,0.330,0.187,0.934,-0.293
1604161474899,2020-10-31T12:24:34.899,0.340,0.188,0.932,-0.289
1604161474909,2020-10-31T12:24:34.909,0.350,0.186,0.929,-0.287
1604161474919,2020-10-31T12:24:34.919,0.360,0.181,0.929,-0.288
1604161474929,2020-10-31T12:24:34.929,0.370,0.180,0.926,-0.285
1604161474939,2020-10-31T12:24:34.939,0.380,0.179,0.918,-0.283
1604161474949,2020-10-31T12:24:34.949,0.390,0.175,0.911,-0.281
1604161474959,2020-10-31T12:24:34.959,0.400,0.176,0.911,-0.285
1604161474969,2020-10-31T12:24:34.969,0.410,0.169,0.916,-0.286
1604161474979,2020-10-31T12:24:34.979,0.420,0.164,0.916,-0.285
1604161474989,2020-10-31T12:24:34.989,0.430,0.166,0.918,-0.290
1604161474999,2020-10-31T12:24:34.999,0.440,0.162,0.917,-0.289
1604161475009,2020-10-31T12:24:35.009,0.450,0.158,0.914,-0.286
1604161475019,2020-10-31T12:24:35.019,0.460,0.161,0.914,-0.293
1604161475029,2020-10-31T12:24:35.029,0.470,0.162,0.917,-0.298
1604161475039,2020-10-31T12:24:35.039,0.480,0.164,0.915,-0.298
1604161475049,2020-10-31T12:24:35.049,0.490,0.167,0.907,-0.295
1604161475059,2020-10-31T12:24:35.059,0.500,0.168,0.906,-0.298
1604161475069,2020-10-31T12:24:35.069,0.510,0.169,0.909,-0.298
1604161475079,2020-10-31T12:24:35.079,0.520,0.167,0.916,-0.302
1604161475089,2020-10-31T12:24:35.089,0.530,0.167,0.920,-0.301
1604161475099,2020-10-31T12:24:35.099,0.540,0.167,0.919,-0.299
1604161475109,2020-10-31T12:24:35.109,0.550,0.165,0.917,-0.297
1604161475119,2020-10-31T12:24:35.119,0.560,0.166,0.918,-0.298
1604161475129,2020-10-31T12:24:35.129,0.570,0.166,0.923,-0.295
1604161475139,2020-10-31T12:24:35.139,0.580,0.167,0.923,-0.294
1604161475149,2020-10-31T12:24:35.149,0.590,0.163,0.924,-0.296
1604161475159,2020-10-31T12:24:35.159,0.600,0.162,0.922,-0.294
1604161475169,2020-10-31T12:24:35.169,0.610,0.164,0.920,-0.292
1604161475179,2020-10-31T12:24:35.179,0.620,0.164,0.916,-0.294
1604161475189,2020-10-31T12:24:35.189,0.630,0.163,0.918,-0.291
1604161475199,2020-10-31T12:24:35.199,0.640,0.162,0.920,-0.291
1604161475209,2020-10-31T12:24:35.209,0.650,0.161,0.917,-0.289
1604161475219,2020-10-31T12:24:35.219,0.660,0.165,0.919,-0.287
1604161475229,2020-10-31T12:24:35.229,0.670,0.164,0.917,-0.286
1604161475239,2020-10-31T12:24:35.239,0.680,0.165,0.913,-0.284
1604161475249,2020-10-31T12:24:35.249,0.690,0.165,0.912,-0.284
1604161475259,2020-10-31T12:24:35.259,0.700,0.167,0.913,-0.283
1604161475269,2020-10-31T12:24:35.269,0.710,0.165,0.917,-0.284
1604161475279,2020-10-31T12:24:35.279,0.720,0.166,0.920,-0.285
1604161475289,2020-10-31T12:24:35.289,0.730,0.165,0.925,-0.287
1604161475299,2020-10-31T12:24:35.299,0.740,0.169,0.920,-0.285
