epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1604163741608,2020-10-31T13:02:21.608,0.000,-0.000031875,-0.000133125,-0.000001500
1604163741658,2020-10-31T13:02:21.658,0.050,-0.000032250,-0.000132750,-0.000000375
1604163741708,2020-10-31T13:02:21.708,0.100,-0.000032563,-0.000133437,-0.000001875
1604163741758,2020-10-31T13:02:21.758,0.150,-0.000032937,-0.000132750,-0.000002250
1604163741808,2020-10-31T13:02:21.808,0.200,-0.000033687,-0.000133437,-0.000002625
1604163741858,2020-10-31T13:02:21.858,0.250,-0.000033687,-0.000133125,-0.000003375
1604163741908,2020-10-31T13:02:21.908,0.300,-0.000032563,-0.000133437,-0.000003750
1604163741958,2020-10-31T13:02:21.958,0.350,-0.000032250,-0.000133500,-0.000002625
1604163742008,2020-10-31T13:02:22.008,0.400,-0.000034750,-0.000132750,-0.000002625
1604163742058,2020-10-31T13:02:22.058,0.450,-0.000035875,-0.000130937,-0.000003000
1604163742108,2020-10-31T13:02:22.108,0.500,-0.000036938,-0.000130563,-0.000004500
1604163742158,2020-10-31T13:02:22.158,0.550,-0.000038000,-0.000130563,-0.000003750
1604163742208,2020-10-31T13:02:22.208,0.600,-0.000037313,-0.000129875,-0.000003000
1604163742258,2020-10-31T13:02:22.258,0.650,-0.000038750,-0.000130250,-0.000003750
1604163742308,2020-10-31T13:02:22.308,0.700,-0.000038375,-0.000129125,-0.000003750
1604163742358,2020-10-31T13:02:22.358,0.750,-0.000038000,-0.000130563,-0.000003375
1604163742408,2020-10-31T13:02:22.408,0.800,-0.000037687,-0.000129875,-0.000003375
1604163742458,2020-10-31T13:02:22.458,0.850,-0.000035125,-0.000131687,-0.000001875
1604163742508,2020-10-31T13:02:22.508,0.900,-0.000033312,-0.000132750,-0.000001500
1604163742558,2020-10-31T13:02:22.558,0.950,-0.000030062,-0.000133500,-0.000000750
1604163742608,2020-10-31T13:02:22.608,1.000,-0.000029000,-0.000133813,-0.000000750
1604163742658,2020-10-31T13:02:22.658,1.050,-0.000028250,-0.000133813,0.000000375
1604163742708,2020-10-31T13:02:22.708,1.100,-0.000028625,-0.000133125,0.000001500
1604163742758,2020-10-31T13:02:22.758,1.150,-0.000027500,-0.000133500,0.000003750
1604163742808,2020-10-31T13:02:22.808,1.200,-0.000021375,-0.000136375,0.000004125
1604163742858,2020-10-31T13:02:22.858,1.250,-0.000013063,-0.000138562,0.000003000
1604163742908,2020-10-31T13:02:22.908,1.300,-0.000004000,-0.000138188,0.000003750
1604163742958,2020-10-31T13:02:22.958,1.350,0.000004688,-0.000137813,0.000007188
1604163743008,2020-10-31T13:02:23.008,1.400,0.000010438,-0.000137437,0.000010188
1604163743058,2020-10-31T13:02:23.058,1.450,0.000017000,-0.000135625,0.000011375
1604163743108,2020-10-31T13:02:23.108,1.500,0.000019500,-0.000135312,0.000011312
1604163743158,2020-10-31T13:02:23.158,1.550,0.000020563,-0.000134937,0.000009062
1604163743208,2020-10-31T13:02:23.208,1.600,0.000020563,-0.000135625,0.000009062
1604163743258,2020-10-31T13:02:23.258,1.650,0.000020563,-0.000134937,0.000009438
1604163743308,2020-10-31T13:02:23.308,1.700,0.000020250,-0.000134563,0.000007938
1604163743358,2020-10-31T13:02:23.358,1.750,0.000019500,-0.000134937,0.000007938
1604163743408,2020-10-31T13:02:23.408,1.800,0.000018062,-0.000135688,0.000007938
1604163743458,2020-10-31T13:02:23.458,1.850,0.000017313,-0.000135625,0.000007188
1604163743508,2020-10-31T13:02:23.508,1.900,0.000016625,-0.000136000,0.000007562
1604163743558,2020-10-31T13:02:23.558,1.950,0.000016625,-0.000135312,0.000009438
1604163743608,2020-10-31T13:02:23.608,2.000,0.000014062,-0.000135625,0.000007938
1604163743658,2020-10-31T13:02:23.658,2.050,0.000014437,-0.000136750,0.000006437
1604163743708,2020-10-31T13:02:23.708,2.100,0.000015500,-0.000137125,0.000004500
1604163743758,2020-10-31T13:02:23.758,2.150,0.000013687,-0.000136375,0.000005688
1604163743808,2020-10-31T13:02:23.808,2.200,0.000011937,-0.000137125,0.000006062
1604163743858,2020-10-31T13:02:23.858,2.250,0.000010812,-0.000137437,0.000005688
1604163743908,2020-10-31T13:02:23.908,2.300,0.000011937,-0.000136750,0.000006437
1604163743958,2020-10-31T13:02:23.958,2.350,0.000010812,-0.000137437,0.000004125
1604163744008,2020-10-31T13:02:24.008,2.400,0.000008312,-0.000137437,0.000005250
1604163744058,2020-10-31T13:02:24.058,2.450,0.000005750,-0.000138188,0.000003750
1604163744108,2020-10-31T13:02:24.108,2.500,0.000004313,-0.000136750,0.000002625
1604163744158,2020-10-31T13:02:24.158,2.550,0.000003563,-0.000136750,0.000003750
1604163744208,2020-10-31T13:02:24.208,2.600,0.000003563,-0.000137437,0.000002625
1604163744258,2020-10-31T13:02:24.258,2.650,0.000004313,-0.000137125,0.000001125
1604163744308,2020-10-31T13:02:24.308,2.700,0.000005375,-0.000137437,0.000001875
1604163744358,2020-10-31T13:02:24.358,2.750,0.000005375,-0.000137125,0.000001125
1604163744408,2020-10-31T13:02:24.408,2.800,0.000007562,-0.000136750,0.000001500
1604163744458,2020-10-31T13:02:24.458,2.850,0.000005375,-0.000137125,0.000000750
1604163744508,2020-10-31T13:02:24.508,2.900,0.000005750,-0.000136750,0.000000000
1604163744558,2020-10-31T13:02:24.558,2.950,0.000005062,-0.000137437,-0.000002250
1604163744608,2020-10-31T13:02:24.608,3.000,0.000003563,-0.000136000,-0.000001500
1604163744658,2020-10-31T13:02:24.658,3.050,0.000002125,-0.000137813,-0.000003375
1604163744708,2020-10-31T13:02:24.708,3.100,0.000002875,-0.000137813,-0.000003375
1604163744758,2020-10-31T13:02:24.758,3.150,0.000002500,-0.000136750,-0.000003750
1604163744808,2020-10-31T13:02:24.808,3.200,0.000001438,-0.000137813,-0.000006437
1604163744858,2020-10-31T13:02:24.858,3.250,-0.000002938,-0.000136750,-0.000007188
1604163744908,2020-10-31T13:02:24.908,3.300,-0.000006187,-0.000136750,-0.000007938
1604163744958,2020-10-31T13:02:24.958,3.350,-0.000008687,-0.000136000,-0.000007562
1604163745008,2020-10-31T13:02:25.008,3.400,-0.000011250,-0.000136375,-0.000007938
1604163745058,2020-10-31T13:02:25.058,3.450,-0.000012688,-0.000135312,-0.000009813
1604163745108,2020-10-31T13:02:25.108,3.500,-0.000012688,-0.000134937,-0.000007188
1604163745158,2020-10-31T13:02:25.158,3.550,-0.000014125,-0.000134563,-0.000010188
1604163745208,2020-10-31T13:02:25.208,3.600,-0.000014125,-0.000134188,-0.000010937
1604163745258,2020-10-31T13:02:25.258,3.650,-0.000014875,-0.000132750,-0.000011375
1604163745308,2020-10-31T13:02:25.308,3.700,-0.000017750,-0.000132063,-0.000011750
1604163745358,2020-10-31T13:02:25.358,3.750,-0.000017375,-0.000131687,-0.000010563
1604163745408,2020-10-31T13:02:25.408,3.800,-0.000016687,-0.000131687,-0.000009813
1604163745458,2020-10-31T13:02:25.458,3.850,-0.000015250,-0.000132750,-0.000007562
1604163745508,2020-10-31T13:02:25.508,3.900,-0.000014500,-0.000131687,-0.000004125
1604163745558,2020-10-31T13:02:25.558,3.950,-0.000010500,-0.000130937,-0.000000375
1604163745608,2020-10-31T13:02:25.608,4.000,-0.000004375,-0.000130250,0.000006437
1604163745658,2020-10-31T13:02:25.658,4.050,0.000006500,-0.000126625,0.000015875
1604163745708,2020-10-31T13:02:25.708,4.100,0.000019125,-0.000120813,0.000023875
1604163745758,2020-10-31T13:02:25.758,4.150,0.000030000,-0.000113938,0.000022750
1604163745808,2020-10-31T13:02:25.808,4.200,0.000036875,-0.000112500,0.000017437
1604163745858,2020-10-31T13:02:25.858,4.250,0.000041562,-0.000111437,0.000013250
1604163745908,2020-10-31T13:02:25.908,4.300,0.000043750,-0.000110687,0.000007188
1604163745958,2020-10-31T13:02:25.958,4.350,0.000045563,-0.000110313,0.000003000
1604163746008,2020-10-31T13:02:26.008,4.400,0.000047000,-0.000110313,-0.000000375
1604163746058,2020-10-31T13:02:26.058,4.450,0.000046312,-0.000109938,-0.000002250
1604163746108,2020-10-31T13:02:26.108,4.500,0.000045563,-0.000109625,-0.000004875
1604163746158,2020-10-31T13:02:26.158,4.550,0.000045187,-0.000109625,-0.000005688
